"","logFC","logCPM","LR","PValue","FDR","geneid","genesymbol","ENSEMBL"
"1974","-1.2388122710981","2.10963956670943","21.4417966387974","3.64733107541742e-06","1.26503064257324e-05","316376","Inpp1","ENSRNOG00000012375"
"1975","-0.874723795305246","4.38385953729751","21.4276065930872","3.67442362173312e-06","1.2737878977699e-05","500000","Cldn12","ENSRNOG00000039862"
"1976","-0.750524500162167","5.33358263329133","21.4219271626471","3.68532365800237e-06","1.27724610750631e-05","361816","Zfand3","ENSRNOG00000059659"
"1977","-1.0154634386994","4.744124392493","21.4139020708759","3.70078085480188e-06","1.28196013666714e-05","306586","Amt","ENSRNOG00000050214"
"1978","-1.53295915996425","2.98921767120838","21.4015589272145","3.72468216346368e-06","1.28991624397847e-05","680036","Msrb3","ENSRNOG00000042668"
"1979","-0.78179628417278","5.71954877999896","21.3741531250317","3.77830610962376e-06","1.30750397753021e-05","140673","Napa","ENSRNOG00000001494"
"1980","-1.20473072478735","2.90458602860341","21.3668658778758","3.79269473201578e-06","1.31176135667821e-05","312135","Tmem168","ENSRNOG00000057290"
"1981","-1.8954458800127","0.857317689670791","21.3664807779101","3.79345663720228e-06","1.31176135667821e-05","288227","Bace2","ENSRNOG00000001953"
"1982","-0.980798668282668","5.00679417414249","21.3326501688924","3.86099209068501e-06","1.33444694119773e-05","25622","Ptpn11","ENSRNOG00000030124"
"1983","-1.12636297867482","7.18059988773014","21.3276565518292","3.87106243883142e-06","1.33725851949431e-05","NULL"," ","ENSRNOG00000051232"
"1984","-2.38515708982847","-0.473780291353431","21.2752046876423","3.97844491576895e-06","1.37195287861481e-05","114523","Ntn1","ENSRNOG00000003947"
"1985","-0.979803453428638","5.84258588416497","21.264654952531","4.00040138841837e-06","1.37918029903106e-05","24162","Acp2","ENSRNOG00000013594"
"1986","-1.13513581982282","2.74223663736941","21.2428886611552","4.04608715844055e-06","1.39388761793397e-05","308337","Zfp865","ENSRNOG00000016279"
"1987","-1.6153574081166","3.29123899940349","21.2365655997668","4.0594566549357e-06","1.398144866847e-05","116687","Dnase1l3","ENSRNOG00000009291"
"1988","-0.826769683470886","5.50617650224981","21.2334594918589","4.06604044548697e-06","1.40006346563018e-05","307480","Dele1","ENSRNOG00000019276"
"1989","-1.00474615858296","2.8310037452492","21.2302634090999","4.07282613467068e-06","1.40205061108319e-05","292188","Rnf217","ENSRNOG00000013323"
"1990","-2.00090868666433","11.0419950008919","21.1827114515099","4.17513779277368e-06","1.43548280717957e-05","81508","Bhmt","ENSRNOG00000011200"
