"ID","A1","A2","A3","A4","D1","D2","D3","D4","L1","L2","L3","L4","S1","S3","S4","S5","Gene.name"
"ENSRNOG00000052281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00026"
"ENSRNOG00000054300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00026"
"ENSRNOG00000014137",10,6,7,12,39,36,38,44,104,100,57,80,76,106,59,148,"Fbln1"
"ENSRNOG00000014637",562,713,738,680,130,165,148,285,1430,1364,1333,1458,1162,1349,1194,1500,"Atxn10"
"ENSRNOG00000055497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00004"
"ENSRNOG00000054994",0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,"RF00554"
"ENSRNOG00000058358",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AC112534.2"
"ENSRNOG00000054883",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"AC112534.1"
"ENSRNOG00000015750",3,3,2,0,0,1,1,2,3,3,1,4,2,2,4,1,"Wnt7b"
"ENSRNOG00000035461",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"Mirlet7c2"
"ENSRNOG00000035636",0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,"Mirlet7b"
"ENSRNOG00000021463",149,49,67,134,10,4,17,14,244,411,386,363,359,466,412,433,"Ppara"
"ENSRNOG00000032846",48,50,51,38,24,28,36,85,99,137,105,88,139,123,89,113,"Cdpf1"
"ENSRNOG00000029591",0,1,0,0,0,0,1,1,6,13,4,2,11,7,3,6,"Pkdrej"
"ENSRNOG00000059136",1,0,0,1,0,0,1,2,6,6,6,12,10,8,9,2,"AC141997.1"
"ENSRNOG00000015916",263,461,336,356,28,59,64,115,427,663,511,576,666,550,536,626,"Ttc38"
"ENSRNOG00000016148",70,30,29,70,41,69,123,203,103,291,229,151,324,186,208,210,"Gtse1"
"ENSRNOG00000016465",86,105,117,84,32,35,60,104,272,242,239,263,216,281,236,294,"Trmu"
"ENSRNOG00000021285",0,3,2,3,3,5,4,5,16,14,9,18,22,11,6,15,"Celsr1"
"ENSRNOG00000016968",384,413,473,476,32,65,92,109,205,195,188,191,186,220,189,153,"Gramd4"
"ENSRNOG00000017022",177,250,212,193,77,117,111,75,283,169,148,190,115,233,148,125,"Cerk"
"ENSRNOG00000037087",32,67,62,49,59,66,93,199,140,80,77,67,109,82,58,78,"LOC108351584"
"ENSRNOG00000017057",76,116,94,103,22,11,19,19,31,125,59,86,104,83,61,78,"Tbc1d22a"
"ENSRNOG00000052381",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"RF00066"
"ENSRNOG00000060713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07058608.1"
"ENSRNOG00000004457",0,2,5,5,1,4,1,4,1,3,1,2,7,1,2,5,"AABR07058615.1"
"ENSRNOG00000049992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07058618.1"
"ENSRNOG00000049349",12,11,10,15,18,10,16,8,16,12,17,6,9,12,8,12,"Fam19a5"
"ENSRNOG00000046123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07058633.1"
"ENSRNOG00000053745",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LOC108351524"
"ENSRNOG00000050863",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07058646.1"
"ENSRNOG00000054074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07058647.1"
"ENSRNOG00000046044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zdhhc25"
"ENSRNOG00000004538",329,388,395,491,61,102,178,362,543,712,462,537,745,632,395,500,"Brd1"
"ENSRNOG00000004588",74,98,98,100,58,66,82,77,129,262,116,154,223,144,134,153,"Zbed4"
"ENSRNOG00000004591",159,130,193,146,40,29,99,241,373,360,351,303,312,395,310,369,"Alg12"
"ENSRNOG00000004659",548,479,736,464,88,91,152,233,1491,1244,1307,1166,1136,1125,1279,1125,"Creld2"
"ENSRNOG00000053803",34,41,30,30,4,5,5,7,34,104,34,37,68,77,75,56,"AABR07058656.1"
"ENSRNOG00000029698",730,927,869,677,287,379,445,699,982,1161,704,732,1087,1399,649,795,"Pim3"
"ENSRNOG00000032311",12,11,11,13,0,1,5,2,3,1,2,1,2,5,3,4,"AABR07058658.1"
"ENSRNOG00000032871",1095,756,1565,1381,39,31,53,49,478,217,351,368,169,364,359,390,"Mlc1"
"ENSRNOG00000031093",0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,"Mov10l1"
"ENSRNOG00000055530",78,35,113,70,1,3,2,1,8,7,7,21,6,3,0,8,"Panx2"
"ENSRNOG00000029095",791,787,1137,904,184,297,282,415,1621,1764,1695,1785,1566,1680,1680,1817,"Trabd"
"ENSRNOG00000060120",737,775,935,1077,47,35,84,164,817,636,775,818,581,910,782,805,"Selenoo"
"ENSRNOG00000006028",249,253,309,302,38,62,140,270,306,281,326,323,268,359,300,348,"Tubgcp6"
"ENSRNOG00000031915",146,187,196,154,25,34,43,115,345,232,287,270,201,365,262,272,"Hdac10"
"ENSRNOG00000031233",37,79,44,42,18,10,7,7,99,107,58,66,77,213,81,103,"Mapk12"
"ENSRNOG00000006984",11,21,9,12,6,3,1,1,36,42,17,19,24,66,21,43,"Mapk11"
"ENSRNOG00000007133",5495,5310,5302,6375,106,98,99,85,1792,1794,1372,1492,1564,1672,1439,1474,"Plxnb2"
"ENSRNOG00000036516",0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,1,"Mir349"
"ENSRNOG00000029866",112,120,95,114,34,34,79,91,198,159,174,145,134,207,147,152,"Dennd6b"
"ENSRNOG00000026425",550,639,551,559,84,76,188,329,421,603,509,427,595,547,514,540,"Ppp6r2"
"ENSRNOG00000008392",770,786,809,867,267,352,477,771,631,948,578,633,837,822,637,588,"Sbf1"
"ENSRNOG00000029830",7,0,1,1,1,5,2,4,86,81,96,124,80,78,96,128,"Adm2"
"ENSRNOG00000008694",529,353,478,458,33,13,17,18,619,476,518,584,460,607,469,541,"Miox"
"ENSRNOG00000058496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00026"
"ENSRNOG00000030633",652,619,574,530,53,96,103,153,750,696,604,671,688,785,612,649,"Lmf2"
"ENSRNOG00000009598",283,376,321,312,282,320,605,918,502,1151,887,712,1293,734,792,855,"Ncaph2"
"ENSRNOG00000032394",5356,1810,8809,6045,63,60,98,253,1609,874,1213,1001,720,1169,1127,1052,"Tymp"
"ENSRNOG00000037060",182,17,190,156,2,1,2,2,55,36,52,70,36,48,52,60,"Odf3b"
"ENSRNOG00000032419",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Klhdc7b"
"ENSRNOG00000042056",2,0,0,3,0,0,0,0,14,10,10,11,3,24,6,12,"Syce3"
"ENSRNOG00000010438",22,27,57,29,100,138,94,162,275,310,305,368,323,267,250,226,"Cpt1b"
"ENSRNOG00000011404",539,545,780,576,100,138,215,442,1001,694,759,818,746,937,661,710,"Chkb"
"ENSRNOG00000045580",6,8,7,17,3,0,3,4,13,13,13,9,10,12,8,14,"AC125982.1"
"ENSRNOG00000032828",0,6,11,4,5,5,7,1,5,9,2,6,3,5,8,5,"Mapk8ip2"
"ENSRNOG00000012953",755,793,785,715,53,71,98,168,635,559,545,562,473,700,537,535,"Arsa"
"ENSRNOG00000052743",1,0,3,2,0,0,0,1,4,7,2,4,11,20,4,10,"AC125982.2"
"ENSRNOG00000052296",298,323,205,248,43,38,65,81,743,1103,648,697,881,1419,733,745,"Shank3"
"ENSRNOG00000029762",0,0,0,0,2,0,1,4,2,3,3,2,5,33,7,3,"Acr"
"ENSRNOG00000013947",49,60,66,50,6,5,6,15,108,124,113,123,118,146,112,87,"Rabl2"
"ENSRNOG00000014296",0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"Syt10"
"ENSRNOG00000052733",2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,"AABR07058672.1"
"ENSRNOG00000014511",86,54,60,108,14,5,14,21,38,208,105,144,215,116,113,152,"Alg10"
"ENSRNOG00000051808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07058678.1"
"ENSRNOG00000055474",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"LOC102550441"
"ENSRNOG00000026128",189,232,181,194,25,37,26,36,103,130,121,104,105,122,101,130,"Cpne8"
"ENSRNOG00000014844",183,184,159,201,44,39,24,22,370,759,609,706,625,599,614,640,"Kif21a"
"ENSRNOG00000015538",42,228,14,10,24,35,23,19,658,656,609,596,504,681,595,618,"Abcd2"
"ENSRNOG00000025898",1,0,0,0,0,1,2,1,0,0,0,0,0,2,1,1,"LOC690142"
"ENSRNOG00000015741",6,5,1,1,0,0,1,2,20,15,4,7,10,27,10,10,"Slc2a13"
"ENSRNOG00000058473",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00100"
"ENSRNOG00000004048",11,14,6,4,23,56,65,86,15,33,19,76,30,33,18,27,"Lrrk2"
"ENSRNOG00000055582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"RF00066"
"ENSRNOG00000032420",3,1,1,0,5,2,4,4,0,0,0,0,4,0,0,1,"AC108595.1"
"ENSRNOG00000037025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Smgc"
"ENSRNOG00000054624",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"AC096792.1"
"ENSRNOG00000055230",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"AC096792.2"
"ENSRNOG00000004438",4,3,4,2,5,2,2,5,4,2,3,8,8,4,3,7,"Cntn1"
"ENSRNOG00000060211",0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,2,"AABR07058699.2"
"ENSRNOG00000057791",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07058699.1"
"ENSRNOG00000022844",1,0,0,0,1,1,0,1,0,0,2,1,1,0,1,1,"Pdzrn4"
"ENSRNOG00000058099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00026"
"ENSRNOG00000054803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07058706.1"
"ENSRNOG00000053692",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00334"
"ENSRNOG00000061588",0,0,0,0,2,2,1,1,0,1,1,0,0,1,0,0,"AABR07058711.1"
"ENSRNOG00000005234",227,205,194,233,93,118,137,160,212,356,215,253,356,314,217,228,"Gxylt1"
"ENSRNOG00000004773",175,203,255,227,77,122,167,263,315,320,266,298,297,291,229,299,"Yaf2"
"ENSRNOG00000057735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00026"
"ENSRNOG00000004996",101,134,124,116,578,759,655,990,298,238,252,225,285,240,179,230,"Zcrb1"
"ENSRNOG00000022778",292,343,295,355,71,66,150,212,333,441,328,376,432,408,355,335,"Pphln1"
"ENSRNOG00000022772",57,123,41,45,17,6,10,18,41,65,29,48,71,85,36,69,"Prickle1"
"ENSRNOG00000058598",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"LOC108351533"
"ENSRNOG00000060824",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07058723.1"
"ENSRNOG00000053433",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07058724.1"
"ENSRNOG00000051866",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"AABR07058729.1"
"ENSRNOG00000033397",0,1,0,0,1,0,0,0,6,5,0,1,2,1,0,1,"Adamts20"
"ENSRNOG00000022570",31,36,46,37,28,57,66,80,50,73,55,56,66,71,69,61,"Pus7l"
"ENSRNOG00000005965",112,132,110,119,31,18,36,31,82,76,67,73,54,97,83,67,"Irak4"
"ENSRNOG00000022507",541,572,615,673,65,42,100,177,519,500,304,393,408,491,357,401,"Twf1"
"ENSRNOG00000059325",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"RF00560"
"ENSRNOG00000050884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07058745.1"
"ENSRNOG00000006068",11,12,9,6,5,7,1,4,110,83,109,136,71,117,109,143,"Tmem117"
"ENSRNOG00000054356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07058758.1"
"ENSRNOG00000006235",5,4,4,6,6,5,2,2,5,1,4,3,7,5,9,9,"Nell2"
"ENSRNOG00000054025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00026"
"ENSRNOG00000055355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07058773.1"
"ENSRNOG00000006885",1,2,3,1,2,6,2,1,1,0,0,2,0,0,2,2,"Dbx2"
"ENSRNOG00000006995",160,165,156,165,96,161,161,173,364,456,305,346,377,316,269,272,"Ano6"
"ENSRNOG00000056121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07058785.1"
"ENSRNOG00000054027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07058786.1"
"ENSRNOG00000051660",1,0,0,0,6,6,19,10,2,5,6,5,16,9,5,8,"AABR07058788.1"
"ENSRNOG00000058206",0,0,0,0,3,2,17,24,1,8,9,6,19,7,12,12,"AABR07058788.4"
"ENSRNOG00000056137",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"AABR07058788.2"
"ENSRNOG00000057179",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,"AABR07058788.3"
"ENSRNOG00000057856",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07058789.1"
"ENSRNOG00000004831",107,94,103,120,163,250,284,266,83,316,151,153,285,196,175,181,"Arid2"
"ENSRNOG00000045691",5,4,5,5,1,6,10,26,14,9,13,12,8,7,3,6,"AABR07058795.1"
"ENSRNOG00000005263",564,535,598,638,117,111,317,358,672,1295,888,897,1249,905,906,912,"Scaf11"
"ENSRNOG00000059077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00156"
"ENSRNOG00000005291",8,5,1,5,52,71,140,211,37,82,53,65,81,46,37,38,"Slc38a1"
"ENSRNOG00000052214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00026"
"ENSRNOG00000006305",1627,1347,1280,1958,1063,1420,1775,2818,965,1798,1443,1218,2257,1374,1309,1230,"Slc38a2"
"ENSRNOG00000058147",1,0,2,1,0,0,0,2,0,0,0,2,1,1,1,0,"AABR07058804.1"
"ENSRNOG00000055438",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"AABR07058805.1"
"ENSRNOG00000055003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07058815.1"
"ENSRNOG00000061549",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"AABR07058816.1"
"ENSRNOG00000006653",10014,9653,11083,13679,52,67,39,53,1424,693,1117,1160,752,1601,1132,1242,"Slc38a4"
"ENSRNOG00000036515",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AABR07058826.1"
"ENSRNOG00000007032",40,130,53,59,4,4,4,9,45,23,27,31,33,36,17,29,"Amigo2"
"ENSRNOG00000022807",68,150,80,59,80,75,182,273,126,129,140,97,162,192,120,137,"Pced1b"
"ENSRNOG00000002475",14,34,31,21,20,24,25,32,16,26,20,22,20,22,20,23,"AABR07058831.1"
"ENSRNOG00000056773",0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,"AABR07058838.1"
"ENSRNOG00000045554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LOC102551901"
"ENSRNOG00000053405",275,325,263,238,149,190,194,309,341,377,354,382,339,407,291,337,"Rpap3"
"ENSRNOG00000056446",0,1,0,1,2,1,3,1,2,0,1,1,0,3,1,0,"Endou"
"ENSRNOG00000059961",17,30,23,21,16,13,15,17,31,33,25,24,37,78,26,52,"Rapgef3"
"ENSRNOG00000053196",273,350,344,314,60,42,39,59,858,397,336,409,282,418,256,238,"Slc48a1"
"ENSRNOG00000055597",74,102,29,44,36,20,40,27,164,183,100,141,163,308,146,198,"Hdac7"
"ENSRNOG00000054420",0,19,0,1,2,0,3,2,15,11,7,8,4,9,4,9,"Vdr"
"ENSRNOG00000058874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00100"
"ENSRNOG00000053269",80,108,114,95,12,40,32,41,175,95,130,166,99,163,128,141,"Tmem106c"
"ENSRNOG00000058560",0,1,0,0,0,0,0,0,0,1,7,0,3,2,13,1,"Col2a1"
"ENSRNOG00000054297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Senp1"
"ENSRNOG00000022260",17,13,8,11,5,2,10,3,19,47,16,33,69,31,38,36,"Senp1"
"ENSRNOG00000060456",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"RF00560"
"ENSRNOG00000057988",113,161,101,106,116,141,273,433,174,353,300,212,385,209,238,255,"Pfkm"
"ENSRNOG00000010099",326,429,437,414,54,94,88,174,469,351,383,425,343,507,365,375,"Asb8"
"ENSRNOG00000021945",1,0,0,0,1,2,5,1,2,1,3,3,4,1,5,1,"Ccdc184"
"ENSRNOG00000053603",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"AC110306.2"
"ENSRNOG00000059936",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Olr1102"
"ENSRNOG00000010749",0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,"AC110306.1"
"ENSRNOG00000029545",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"H1fnt"
"ENSRNOG00000032447",29,53,24,33,2,0,1,1,20,48,36,42,40,35,28,30,"Zfp641"
"ENSRNOG00000031284",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Olr1104"
"ENSRNOG00000032839",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Olr1105"
"ENSRNOG00000033022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Olr1106"
"ENSRNOG00000058860",1,1,1,0,2,1,0,4,16,2,8,3,4,8,1,4,"AC103129.3"
"ENSRNOG00000051835",3,0,4,0,0,0,0,0,16,4,12,8,5,15,4,3,"AC103129.1"
"ENSRNOG00000010787",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Olr1107"
"ENSRNOG00000052505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00004"
"ENSRNOG00000010804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Olr1108"
"ENSRNOG00000057792",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AC103129.2"
"ENSRNOG00000010811",0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,1,"Lalba"
"ENSRNOG00000031503",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Olr1111"
"ENSRNOG00000053541",2,0,0,1,1,1,1,3,2,2,2,1,4,1,5,0,"Kansl2"
"ENSRNOG00000052908",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"RF00410"
"ENSRNOG00000060385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00410"
"ENSRNOG00000055738",3,1,0,3,0,0,1,3,0,2,4,7,16,2,3,5,"LOC103692976"
"ENSRNOG00000060185",32,34,36,40,11,3,11,9,43,70,36,45,59,38,39,41,"LOC103690317"
"ENSRNOG00000055609",1,0,2,0,0,0,0,2,4,3,2,3,4,2,0,3,"RF00410"
"ENSRNOG00000052175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00410"
"ENSRNOG00000053054",6,7,1,11,1,2,7,14,1,14,17,12,32,19,15,16,"Ccnt1"
"ENSRNOG00000057264",4,0,3,0,0,0,2,2,37,6,30,18,3,28,23,18,"Tex49"
"ENSRNOG00000054757",608,665,765,667,105,110,333,473,974,932,1069,917,939,1243,993,942,"Adcy6"
"ENSRNOG00000054274",14,17,8,12,4,6,8,5,29,33,12,14,25,25,8,20,"Cacnb3"
"ENSRNOG00000060154",1001,1016,924,1185,289,317,575,988,967,1723,1225,1025,1840,1363,1324,1325,"Ddx23"
"ENSRNOG00000059857",45,27,53,37,2,0,2,4,33,27,6,16,24,29,16,12,"Rnd1"
"ENSRNOG00000058916",5,1,3,1,1,1,1,2,15,16,7,4,6,15,7,13,"Ccdc65"
"ENSRNOG00000054775",460,405,465,457,107,100,142,173,2193,1878,1946,1992,1619,1916,1861,1914,"Fkbp11"
"ENSRNOG00000061238",0,0,2,1,6,13,11,7,0,1,0,1,0,3,1,1,"Wnt10b"
"ENSRNOG00000061818",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Wnt1"
"ENSRNOG00000054166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00026"
"ENSRNOG00000059605",4,2,3,2,7,6,16,39,8,20,13,14,32,19,11,13,"Ddn"
"ENSRNOG00000061499",848,1023,917,933,679,817,1715,2663,1241,2024,1651,1411,2018,1752,1450,1419,"Prkag1"
"ENSRNOG00000054385",4,1,5,3,120,139,185,300,28,39,55,26,48,32,42,37,"Rhebl1"
"ENSRNOG00000053675",3,0,1,1,6,3,5,0,4,3,5,1,5,3,2,4,"Dhh"
"ENSRNOG00000061607",65,76,72,86,53,62,103,159,113,114,85,124,95,136,94,116,"Lmbr1l"
"ENSRNOG00000059545",0,0,0,0,5,4,26,14,3,2,0,1,1,3,4,3,"AC114446.1"
"ENSRNOG00000053468",953,698,917,854,1376,1129,1933,3207,4700,7194,6347,5246,8660,5763,5768,6424,"Tuba1b"
"ENSRNOG00000060728",188,292,248,224,270,297,388,534,919,752,689,674,862,880,585,845,"Tuba1a"
"ENSRNOG00000021438",319,187,326,300,69,46,98,67,315,687,442,464,773,429,483,578,"Tuba1c"
"ENSRNOG00000052880",4,6,8,3,6,10,14,24,9,22,5,25,12,49,2,14,"Prph"
"ENSRNOG00000060703",57,25,28,50,214,297,587,830,198,354,293,243,362,292,283,256,"Troap"
"ENSRNOG00000056764",1,0,0,0,0,0,1,0,2,1,3,2,2,2,0,0,"AC110690.1"
"ENSRNOG00000060020",4,0,3,1,0,0,0,3,1,3,0,0,0,0,0,0,"C1ql4"
"ENSRNOG00000053498",1072,1363,1310,1229,15,26,15,21,749,565,556,521,489,710,538,573,"Dnajc22"
"ENSRNOG00000057315",1,1,0,2,1,2,1,3,2,2,0,2,1,1,2,2,"Kcnh3"
"ENSRNOG00000052307",78,55,108,69,105,144,173,282,306,419,249,289,368,339,239,320,"Spats2"
"ENSRNOG00000061082",0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,"RF00003"
"ENSRNOG00000054838",131,167,178,152,200,275,352,550,331,385,310,305,413,385,267,368,"Mcrs1"
"ENSRNOG00000057766",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00156"
"ENSRNOG00000054250",0,0,0,0,1,2,2,12,0,2,0,0,1,0,0,0,"Fam186b"
"ENSRNOG00000052539",130,175,255,168,52,83,98,183,238,221,186,200,253,296,209,211,"Prpf40b"
"ENSRNOG00000056297",68,64,51,48,62,52,38,66,158,356,142,156,350,252,172,204,"Fmnl3"
"ENSRNOG00000055579",18249,16660,19000,19301,442,350,653,840,7855,7918,6441,7145,7495,7926,7024,7383,"Tmbim6"
"ENSRNOG00000056678",24,24,22,13,16,10,24,37,127,65,57,78,64,141,57,66,"Nckap5l"
"ENSRNOG00000058430",29,24,33,32,35,52,72,100,49,50,32,29,29,32,31,35,"Bcdin3d"
"ENSRNOG00000053258",1,1,2,1,4,0,1,0,0,0,0,0,0,1,0,1,"Faim2"
"ENSRNOG00000054378",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aqp2"
"ENSRNOG00000051970",5,9,3,2,3,5,6,9,0,1,4,2,1,2,1,2,"Aqp5"
"ENSRNOG00000053181",0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,3,"Aqp6"
"ENSRNOG00000049033",150,48,63,106,91,67,176,234,175,724,458,409,894,426,507,498,"Racgap1"
"ENSRNOG00000059765",8,4,7,19,7,21,16,8,17,11,10,18,13,17,11,12,"Asic1"
"ENSRNOG00000061572",73,98,106,78,31,53,59,118,176,230,149,164,236,214,132,147,"Smarcd1"
"ENSRNOG00000056457",7549,11123,9216,10725,168,143,100,81,5284,3925,4007,3917,3566,5181,4164,4156,"Gpd1"
"ENSRNOG00000061425",448,621,653,476,102,112,176,315,1133,954,869,852,905,872,780,875,"Cox14"
"ENSRNOG00000052990",34,44,34,41,30,45,61,77,126,127,96,151,107,176,97,141,"Cers5"
"ENSRNOG00000059801",682,666,751,879,162,164,85,54,686,686,762,771,608,792,727,760,"Lima1"
"ENSRNOG00000056338",0,1,0,0,1,4,4,6,2,8,5,6,10,9,2,4,"AABR07058884.1"
"ENSRNOG00000051393",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"RF00007"
"ENSRNOG00000057943",46,37,30,54,11,16,35,82,27,117,41,41,99,56,62,54,"AABR07058884.2"
"ENSRNOG00000055307",71,75,82,145,31,38,29,36,73,179,105,110,166,107,92,129,"AABR07058886.1"
"ENSRNOG00000056106",125,108,108,169,46,34,50,44,197,270,256,254,242,230,221,279,"Dip2b"
"ENSRNOG00000061088",347,463,446,457,167,239,433,964,469,819,628,562,851,630,582,615,"Atf1"
"ENSRNOG00000031099",5,10,5,7,1,0,2,4,5,14,20,9,15,18,7,16,"Tmprss12"
"ENSRNOG00000059336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RF00026"
"ENSRNOG00000001376",1157,769,1183,1215,40,35,58,42,975,687,979,923,562,917,869,1007,"Mettl7a"
"ENSRNOG00000046069",0,0,0,0,1,2,3,0,9,13,9,11,5,8,7,7,"Higd1c"
"ENSRNOG00000019550",336,356,329,397,173,228,509,814,404,897,745,585,1211,703,780,748,"Slc11a2"
"ENSRNOG00000053802",0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,"AABR07058899.1"
"ENSRNOG00000029855",363,425,403,412,71,86,146,245,568,564,536,569,539,587,466,566,"Letmd1"
"ENSRNOG00000019653",26,34,32,36,10,15,19,36,25,52,35,37,76,83,32,44,"Csrnp2"
"ENSRNOG00000032395",297,238,386,339,27,41,56,75,262,530,282,319,465,363,270,319,"Tfcp2"
"ENSRNOG00000004595",25,18,22,17,8,6,1,4,20,19,16,17,15,21,13,15,"Pou6f1"
"ENSRNOG00000004628",1138,1226,1295,1342,155,173,247,196,1074,1291,1177,1186,1411,1204,1040,1193,"Dazap2"
"ENSRNOG00000048932",409,459,513,401,31,60,41,52,452,452,413,433,430,440,393,493,"Smagp"
"ENSRNOG00000031930",56,74,101,44,350,561,575,620,456,203,333,511,238,306,261,266,"Bin2"
"ENSRNOG00000053754",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,"AABR07058907.1"
"ENSRNOG00000059554",0,0,0,0,6,4,1,0,2,1,1,0,0,1,0,0,"AABR07058907.2"
"ENSRNOG00000004725",326,70,448,185,15,14,9,8,450,239,366,338,171,375,349,309,"Cela1"
"ENSRNOG00000033059",5,3,2,3,13,22,21,16,52,20,22,37,16,45,22,32,"Galnt6"
"ENSRNOG00000028879",3,3,4,4,2,3,1,4,24,4,20,12,2,36,27,15,"Slc4a8"
"ENSRNOG00000005309",15,10,5,14,8,1,2,4,14,13,4,11,9,32,8,5,"Scn8a"
"ENSRNOG00000032026",11,20,12,15,0,1,0,0,0,10,5,2,7,5,1,1,"AABR07058914.1"
"ENSRNOG00000049733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ankrd33"
