"","logFC","logCPM","LR","PValue","FDR","ENSEMBL"
"1810"," 7.314131e-01"," 3.218444e+00","6.935406e+00","8.450590e-03","8.729551e-02","ENSRNOG00000018716"
"1811","-7.723487e-01"," 2.806818e+00","6.935207e+00","8.451527e-03","8.729551e-02","ENSRNOG00000001747"
"1812","-5.097362e-01"," 5.240474e+00","6.934530e+00","8.454725e-03","8.729551e-02","ENSRNOG00000016660"
"1813"," 1.191158e+00"," 1.499644e+00","6.931933e+00","8.467011e-03","8.737413e-02","ENSRNOG00000033088"
"1814"," 1.220380e+00"," 1.213572e+00","6.928730e+00","8.482190e-03","8.748252e-02","ENSRNOG00000000138"
"1815"," 2.111231e+00"," 9.070620e-02","6.926284e+00","8.493800e-03","8.753032e-02","ENSRNOG00000055846"
"1816"," 1.673155e+00"," 1.577248e+00","6.923777e+00","8.505713e-03","8.753032e-02","ENSRNOG00000002105"
"1817","-5.908336e-01"," 6.114792e+00","6.923451e+00","8.507265e-03","8.753032e-02","ENSRNOG00000058249"
"1818","-5.515372e-01"," 6.063016e+00","6.923268e+00","8.508135e-03","8.753032e-02","ENSRNOG00000000645"
"1819"," 1.387341e+00"," 1.089078e+00","6.922312e+00","8.512685e-03","8.753032e-02","ENSRNOG00000057050"
"1820"," 9.604049e-01"," 2.577380e+00","6.921848e+00","8.514895e-03","8.753032e-02","ENSRNOG00000020332"
"1821","-4.675078e-01"," 5.938185e+00","6.919158e+00","8.527710e-03","8.761390e-02","ENSRNOG00000007272"
"1822"," 1.825008e+00"," 1.253894e+00","6.917074e+00","8.537658e-03","8.762570e-02","ENSRNOG00000016897"
"1823"," 1.695474e+00"," 3.479614e-01","6.916955e+00","8.538225e-03","8.762570e-02","ENSRNOG00000061614"
"1824","-6.737365e-01"," 8.733987e+00","6.910619e+00","8.568531e-03","8.786229e-02","ENSRNOG00000045799"
"1825"," 8.446170e-01"," 3.347610e+00","6.910152e+00","8.570769e-03","8.786229e-02","ENSRNOG00000001130"
"1826","-5.086354e-01"," 8.449884e+00","6.909193e+00","8.575367e-03","8.786229e-02","ENSRNOG00000013331"
"1827"," 1.527558e+00"," 1.586338e+00","6.907301e+00","8.584446e-03","8.790717e-02","ENSRNOG00000038943"
"1828"," 1.411529e+00"," 1.412934e+00","6.905239e+00","8.594351e-03","8.794375e-02","ENSRNOG00000053522"
"1829"," 1.639559e+00"," 1.230555e+00","6.904601e+00","8.597419e-03","8.794375e-02","ENSRNOG00000054196"
"1830"," 1.105803e+00"," 1.563075e+00","6.902188e+00","8.609034e-03","8.801444e-02","ENSRNOG00000016245"
"1831"," 1.041798e+00"," 1.853237e+00","6.895352e+00","8.642015e-03","8.830337e-02","ENSRNOG00000056772"
"1832"," 1.115161e+00"," 1.861142e+00","6.894175e+00","8.647708e-03","8.831330e-02","ENSRNOG00000005111"
"1833"," 9.475071e-01"," 2.140038e+00","6.889102e+00","8.672281e-03","8.837790e-02","ENSRNOG00000020193"
"1834"," 1.815533e+00"," 7.391557e-01","6.888091e+00","8.677189e-03","8.837790e-02","ENSRNOG00000054953"
"1835","-5.597906e-01"," 4.853741e+00","6.887876e+00","8.678233e-03","8.837790e-02","ENSRNOG00000001596"
"1836"," 1.348509e+00"," 1.061426e+00","6.886994e+00","8.682515e-03","8.837790e-02","ENSRNOG00000000412"
"1837"," 1.591980e+00"," 1.032501e+00","6.885510e+00","8.689727e-03","8.837790e-02","ENSRNOG00000050114"
"1838"," 1.723658e+00"," 1.024301e+00","6.884887e+00","8.692758e-03","8.837790e-02","ENSRNOG00000055986"
"1839"," 1.247572e+00"," 1.464934e+00","6.882710e+00","8.703350e-03","8.837790e-02","ENSRNOG00000025408"
"1840"," 1.219154e+00"," 1.579212e+00","6.881912e+00","8.707238e-03","8.837790e-02","ENSRNOG00000027469"
"1841","-8.862988e-01"," 3.615485e+00","6.881137e+00","8.711012e-03","8.837790e-02","ENSRNOG00000004257"
"1842","-5.153242e-01"," 7.804928e+00","6.880247e+00","8.715350e-03","8.837790e-02","ENSRNOG00000011929"
"1843","-5.500531e-01"," 7.526969e+00","6.880007e+00","8.716521e-03","8.837790e-02","ENSRNOG00000014617"
"1844"," 1.590470e+00"," 1.090917e+00","6.879496e+00","8.719016e-03","8.837790e-02","ENSRNOG00000020062"
"1845","-1.641500e+00"," 1.298008e+00","6.878161e+00","8.725529e-03","8.837790e-02","ENSRNOG00000060157"
"1846","-5.243769e-01"," 9.278545e+00","6.877647e+00","8.728042e-03","8.837790e-02","ENSRNOG00000020480"
"1847"," 2.027333e+00"," 3.929039e-01","6.877302e+00","8.729722e-03","8.837790e-02","ENSRNOG00000009180"
"1848"," 1.255092e+00"," 2.094140e+00","6.876548e+00","8.733410e-03","8.837790e-02","ENSRNOG00000015058"
"1849","-5.626150e-01"," 4.890388e+00","6.876358e+00","8.734339e-03","8.837790e-02","ENSRNOG00000021781"
"1850"," 9.526148e-01"," 2.259085e+00","6.873214e+00","8.749717e-03","8.846998e-02","ENSRNOG00000062170"
"1851","-1.662869e+00"," 1.506576e+00","6.872411e+00","8.753645e-03","8.846998e-02","ENSRNOG00000042139"
"1852"," 1.060100e+00"," 2.016318e+00","6.871574e+00","8.757749e-03","8.846998e-02","ENSRNOG00000023831"
"1853"," 1.130237e+00"," 1.609501e+00","6.870634e+00","8.762354e-03","8.846998e-02","ENSRNOG00000006595"
"1854"," 1.119812e+00"," 1.872051e+00","6.867631e+00","8.777094e-03","8.857101e-02","ENSRNOG00000054286"
"1855"," 1.337678e+00"," 1.824468e+00","6.863260e+00","8.798587e-03","8.874003e-02","ENSRNOG00000030927"
"1856"," 1.916290e+00"," 7.343201e-02","6.861481e+00","8.807352e-03","8.874087e-02","ENSRNOG00000046339"
"1857"," 1.554643e+00"," 8.368886e-01","6.861318e+00","8.808156e-03","8.874087e-02","ENSRNOG00000014082"
"1858","-5.106735e-01"," 5.269514e+00","6.856058e+00","8.834124e-03","8.894440e-02","ENSRNOG00000046794"
"1859","-5.701572e-01"," 6.994747e+00","6.855301e+00","8.837867e-03","8.894440e-02","ENSRNOG00000030763"
"1860"," 1.502009e+00"," 1.241905e+00","6.849845e+00","8.864898e-03","8.916848e-02","ENSRNOG00000039447"
"1861"," 1.348108e+00"," 1.743902e+00","6.846706e+00","8.880484e-03","8.925597e-02","ENSRNOG00000018399"
"1862","-7.347420e-01"," 4.273475e+00","6.844907e+00","8.889433e-03","8.925597e-02","ENSRNOG00000022802"
"1863"," 1.252169e+00"," 1.460489e+00","6.844282e+00","8.892544e-03","8.925597e-02","ENSRNOG00000025587"
"1864"," 1.216210e+00"," 2.097340e+00","6.843244e+00","8.897713e-03","8.925597e-02","ENSRNOG00000009466"
"1865"," 1.267497e+00"," 1.379767e+00","6.841914e+00","8.904340e-03","8.925597e-02","ENSRNOG00000023895"
"1866","-4.627601e-01"," 6.804123e+00","6.841758e+00","8.905115e-03","8.925597e-02","ENSRNOG00000000561"
"1867"," 1.269903e+00"," 1.685372e+00","6.841382e+00","8.906992e-03","8.925597e-02","ENSRNOG00000020424"
"1868"," 1.791037e+00"," 1.055155e+00","6.838453e+00","8.921609e-03","8.930854e-02","ENSRNOG00000016295"
"1869"," 1.368329e+00"," 8.886853e-01","6.838417e+00","8.921785e-03","8.930854e-02","ENSRNOG00000060806"
"1870","-6.213037e-01"," 3.517368e+00","6.837225e+00","8.927740e-03","8.932037e-02","ENSRNOG00000016383"
"1871"," 1.321351e+00"," 1.290862e+00","6.835714e+00","8.935298e-03","8.934820e-02","ENSRNOG00000055624"
"1872","-5.984526e-01"," 7.003466e+00","6.832621e+00","8.950785e-03","8.945526e-02","ENSRNOG00000039504"
"1873","-5.109474e-01"," 5.860343e+00","6.831586e+00","8.955971e-03","8.945930e-02","ENSRNOG00000004763"
"1874"," 1.015703e+00"," 2.725894e+00","6.829317e+00","8.967354e-03","8.952520e-02","ENSRNOG00000007290"
"1875"," 8.737945e-01"," 3.647485e+00","6.828273e+00","8.972598e-03","8.952977e-02","ENSRNOG00000027341"
"1876"," 1.758370e+00"," 9.778783e-01","6.826706e+00","8.980476e-03","8.953438e-02","ENSRNOG00000053882"
"1877"," 2.034126e+00","-5.004448e-02","6.826196e+00","8.983037e-03","8.953438e-02","ENSRNOG00000061463"
"1878"," 1.311923e+00"," 1.256754e+00","6.824724e+00","8.990444e-03","8.953438e-02","ENSRNOG00000007611"
"1879","-5.073675e-01"," 6.531109e+00","6.824279e+00","8.992685e-03","8.953438e-02","ENSRNOG00000007901"
"1880"," 1.752000e+00"," 1.247011e+00","6.821636e+00","9.006001e-03","8.953438e-02","ENSRNOG00000054314"
"1881"," 1.194708e+00"," 1.560912e+00","6.821401e+00","9.007189e-03","8.953438e-02","ENSRNOG00000020995"
"1882"," 9.506964e-01"," 2.707963e+00","6.821184e+00","9.008283e-03","8.953438e-02","ENSRNOG00000029071"
"1883"," 1.258219e+00"," 1.377048e+00","6.818650e+00","9.021074e-03","8.953438e-02","ENSRNOG00000022721"
"1884"," 1.556440e+00"," 1.059319e+00","6.818055e+00","9.024081e-03","8.953438e-02","ENSRNOG00000006746"
"1885"," 1.130622e+00"," 2.229345e+00","6.817560e+00","9.026582e-03","8.953438e-02","ENSRNOG00000023627"
"1886","-5.325382e-01"," 6.516122e+00","6.817091e+00","9.028954e-03","8.953438e-02","ENSRNOG00000007508"
"1887"," 1.967296e+00"," 5.936319e-01","6.816124e+00","9.033842e-03","8.953438e-02","ENSRNOG00000020212"
"1888"," 2.070092e+00","-1.899067e-01","6.814629e+00","9.041408e-03","8.953438e-02","ENSRNOG00000055420"
"1889"," 1.430728e+00"," 8.291536e-01","6.814277e+00","9.043193e-03","8.953438e-02","ENSRNOG00000001776"
"1890","-7.322549e-01"," 3.811407e+00","6.813081e+00","9.049250e-03","8.953438e-02","ENSRNOG00000013536"
"1891"," 1.234082e+00"," 2.034489e+00","6.812570e+00","9.051839e-03","8.953438e-02","ENSRNOG00000039323"
"1892","-5.391494e-01"," 8.776338e+00","6.812062e+00","9.054415e-03","8.953438e-02","ENSRNOG00000015654"
"1893","-6.388080e-01"," 4.337803e+00","6.808069e+00","9.074685e-03","8.961719e-02","ENSRNOG00000046883"
"1894"," 1.943019e+00"," 6.848813e-01","6.807372e+00","9.078226e-03","8.961719e-02","ENSRNOG00000012218"
"1895"," 1.862057e+00"," 6.376775e-01","6.806138e+00","9.084504e-03","8.961719e-02","ENSRNOG00000015657"
"1896","-5.479724e-01"," 5.141812e+00","6.806107e+00","9.084663e-03","8.961719e-02","ENSRNOG00000012315"
"1897"," 1.308701e+00"," 1.049291e+00","6.805699e+00","9.086740e-03","8.961719e-02","ENSRNOG00000062295"
"1898","-5.203719e-01"," 7.246151e+00","6.799705e+00","9.117296e-03","8.987117e-02","ENSRNOG00000000041"
"1899"," 1.975900e+00","-3.187678e-01","6.796249e+00","9.134958e-03","8.995592e-02","ENSRNOG00000061798"
"1900"," 1.977024e+00","-2.681660e-01","6.796102e+00","9.135711e-03","8.995592e-02","ENSRNOG00000029377"
"1901","-5.557480e-01"," 6.758486e+00","6.793602e+00","9.148513e-03","8.995592e-02","ENSRNOG00000003620"
"1902","-4.865361e-01"," 5.878170e+00","6.793403e+00","9.149531e-03","8.995592e-02","ENSRNOG00000001068"
"1903"," 1.902426e+00"," 6.787034e-01","6.793016e+00","9.151515e-03","8.995592e-02","ENSRNOG00000006365"
"1904"," 1.741348e+00"," 6.885779e-01","6.792387e+00","9.154742e-03","8.995592e-02","ENSRNOG00000026196"
"1905"," 1.546965e+00"," 1.114122e+00","6.787307e+00","9.180828e-03","9.012154e-02","ENSRNOG00000009465"
"1906","-5.402075e-01"," 6.564102e+00","6.787229e+00","9.181232e-03","9.012154e-02","ENSRNOG00000003370"
"1907","-9.627704e-01"," 4.525981e+00","6.784667e+00","9.194416e-03","9.015937e-02","ENSRNOG00000057490"
"1908","-5.011952e-01"," 8.297377e+00","6.783592e+00","9.199955e-03","9.015937e-02","ENSRNOG00000011419"
"1909"," 1.298752e+00"," 1.582045e+00","6.783366e+00","9.201124e-03","9.015937e-02","ENSRNOG00000016243"
"1910"," 1.287066e+00"," 2.161122e+00","6.782738e+00","9.204361e-03","9.015937e-02","ENSRNOG00000000857"
"1911"," 1.281783e+00"," 1.422344e+00","6.778972e+00","9.223800e-03","9.030250e-02","ENSRNOG00000003273"
"1912","-4.787378e-01"," 5.285613e+00","6.775788e+00","9.240267e-03","9.041640e-02","ENSRNOG00000008689"
"1913","-5.181156e-01"," 4.595099e+00","6.774655e+00","9.246137e-03","9.042655e-02","ENSRNOG00000011690"
"1914"," 1.091243e+00"," 2.211970e+00","6.768810e+00","9.276467e-03","9.065473e-02","ENSRNOG00000009531"
"1915"," 1.075878e+00"," 1.904126e+00","6.767828e+00","9.281574e-03","9.065473e-02","ENSRNOG00000015948"
"1916"," 1.553764e+00"," 1.311648e+00","6.767080e+00","9.285462e-03","9.065473e-02","ENSRNOG00000015371"
"1917"," 1.287491e+00"," 1.687020e+00","6.766429e+00","9.288851e-03","9.065473e-02","ENSRNOG00000049045"
"1918","-4.960089e-01"," 5.068548e+00","6.761230e+00","9.315951e-03","9.082444e-02","ENSRNOG00000051965"
"1919","-4.937562e-01"," 5.777954e+00","6.759335e+00","9.325853e-03","9.082444e-02","ENSRNOG00000016655"
"1920"," 9.731767e-01"," 2.595208e+00","6.758134e+00","9.332127e-03","9.082444e-02","ENSRNOG00000012593"
"1921"," 1.232354e+00"," 1.547108e+00","6.757932e+00","9.333189e-03","9.082444e-02","ENSRNOG00000048042"
"1922"," 1.947235e+00"," 2.604618e-01","6.757100e+00","9.337541e-03","9.082444e-02","ENSRNOG00000061618"
"1923"," 1.965308e+00","-1.595589e-01","6.757075e+00","9.337670e-03","9.082444e-02","ENSRNOG00000048689"
"1924","-8.046907e-01"," 2.748957e+00","6.756587e+00","9.340223e-03","9.082444e-02","ENSRNOG00000053172"
"1925","-4.856461e-01"," 7.973090e+00","6.752263e+00","9.362888e-03","9.099755e-02","ENSRNOG00000017523"
"1926"," 1.989511e+00"," 4.872061e-01","6.750929e+00","9.369891e-03","9.101832e-02","ENSRNOG00000058047"
"1927","-7.396436e-01"," 3.489717e+00","6.748130e+00","9.384599e-03","9.108367e-02","ENSRNOG00000058909"
"1928","-5.680659e-01"," 5.717263e+00","6.747796e+00","9.386355e-03","9.108367e-02","ENSRNOG00000018297"
"1929"," 1.221476e+00"," 1.606086e+00","6.746068e+00","9.395450e-03","9.112460e-02","ENSRNOG00000022603"
"1930","-4.728332e-01"," 5.845091e+00","6.745145e+00","9.400314e-03","9.112460e-02","ENSRNOG00000014087"
"1931","-6.890562e-01"," 5.140606e+00","6.743763e+00","9.407597e-03","9.114343e-02","ENSRNOG00000008517"
"1932"," 1.321576e+00"," 9.838615e-01","6.742928e+00","9.412000e-03","9.114343e-02","ENSRNOG00000036880"
"1933"," 1.961507e+00"," 5.323189e-01","6.740857e+00","9.422933e-03","9.120210e-02","ENSRNOG00000051884"
"1934"," 1.729377e+00"," 2.315371e-01","6.739588e+00","9.429641e-03","9.121984e-02","ENSRNOG00000014692"
"1935"," 9.906944e-01"," 2.094639e+00","6.736606e+00","9.445418e-03","9.132523e-02","ENSRNOG00000037835"
"1936","-1.022227e+00"," 2.894967e+00","6.732459e+00","9.467400e-03","9.149049e-02","ENSRNOG00000052998"
"1937"," 1.143908e+00"," 1.780884e+00","6.727609e+00","9.493179e-03","9.156679e-02","ENSRNOG00000010701"
"1938","-5.922404e-01"," 5.520572e+00","6.727552e+00","9.493481e-03","9.156679e-02","ENSRNOG00000027520"
"1939","-5.462258e-01"," 7.688290e+00","6.727466e+00","9.493938e-03","9.156679e-02","ENSRNOG00000005794"
"1940"," 1.571940e+00"," 7.326922e-01","6.727290e+00","9.494873e-03","9.156679e-02","ENSRNOG00000059505"
"1941"," 1.457360e+00"," 7.558474e-01","6.726011e+00","9.501684e-03","9.158527e-02","ENSRNOG00000008121"
"1942","-5.881387e-01"," 5.312695e+00","6.718997e+00","9.539126e-03","9.186296e-02","ENSRNOG00000021202"
"1943"," 1.703225e+00"," 1.302919e+00","6.718775e+00","9.540314e-03","9.186296e-02","ENSRNOG00000056554"
"1944"," 9.202521e-01"," 2.800176e+00","6.717624e+00","9.546474e-03","9.187499e-02","ENSRNOG00000013674"
"1945","-6.867758e-01"," 5.535081e+00","6.715929e+00","9.555553e-03","9.191508e-02","ENSRNOG00000016351"
"1946"," 1.131796e+00"," 1.985177e+00","6.713587e+00","9.568105e-03","9.194175e-02","ENSRNOG00000014290"
"1947","-7.047869e-01"," 3.657892e+00","6.713578e+00","9.568154e-03","9.194175e-02","ENSRNOG00000049681"
"1948","-5.217103e-01"," 7.264972e+00","6.712179e+00","9.575666e-03","9.196671e-02","ENSRNOG00000004414"
"1949"," 1.832536e+00"," 7.369705e-01","6.709799e+00","9.588452e-03","9.204225e-02","ENSRNOG00000053700"
"1950","-5.181707e-01"," 9.706034e+00","6.706961e+00","9.603727e-03","9.214160e-02","ENSRNOG00000062155"
"1951"," 1.168644e+00"," 1.412698e+00","6.705008e+00","9.614250e-03","9.217218e-02","ENSRNOG00000043203"
"1952","-8.809627e-01"," 3.253802e+00","6.704172e+00","9.618757e-03","9.217218e-02","ENSRNOG00000028021"
"1953"," 1.208893e+00"," 1.846063e+00","6.699463e+00","9.644195e-03","9.217218e-02","ENSRNOG00000001435"
"1954"," 1.956294e+00"," 9.489566e-01","6.699263e+00","9.645277e-03","9.217218e-02","ENSRNOG00000018956"
"1955"," 1.504753e+00"," 1.523134e+00","6.698297e+00","9.650503e-03","9.217218e-02","ENSRNOG00000053159"
"1956"," 1.581314e+00"," 1.462159e+00","6.697466e+00","9.655004e-03","9.217218e-02","ENSRNOG00000019074"
"1957"," 1.472410e+00"," 1.109478e+00","6.697039e+00","9.657316e-03","9.217218e-02","ENSRNOG00000016385"
"1958"," 9.130652e-01"," 2.181992e+00","6.695407e+00","9.666162e-03","9.217218e-02","ENSRNOG00000006631"
"1959"," 1.824883e+00"," 6.896149e-01","6.694729e+00","9.669834e-03","9.217218e-02","ENSRNOG00000016681"
"1960"," 1.028402e+00"," 2.173981e+00","6.694608e+00","9.670491e-03","9.217218e-02","ENSRNOG00000060831"
"1961","-7.640572e-01"," 5.634757e+00","6.694430e+00","9.671460e-03","9.217218e-02","ENSRNOG00000021575"
"1962"," 1.579991e+00"," 1.474155e+00","6.694093e+00","9.673289e-03","9.217218e-02","ENSRNOG00000005955"
"1963"," 1.452699e+00"," 7.349509e-01","6.693846e+00","9.674626e-03","9.217218e-02","ENSRNOG00000021242"
"1964"," 1.384680e+00"," 1.552397e+00","6.693029e+00","9.679064e-03","9.217218e-02","ENSRNOG00000000618"
"1965"," 1.760540e+00"," 8.176240e-01","6.692412e+00","9.682410e-03","9.217218e-02","ENSRNOG00000023214"
"1966"," 8.885576e-01"," 2.292212e+00","6.691799e+00","9.685740e-03","9.217218e-02","ENSRNOG00000015357"
"1967","-6.647207e-01"," 4.081041e+00","6.690460e+00","9.693020e-03","9.219456e-02","ENSRNOG00000010859"
"1968"," 9.571778e-01"," 2.837856e+00","6.687669e+00","9.708204e-03","9.229207e-02","ENSRNOG00000004269"
"1969"," 1.616806e+00"," 1.219875e+00","6.683378e+00","9.731601e-03","9.246751e-02","ENSRNOG00000056945"
"1970","-7.030500e-01"," 5.966371e+00","6.681809e+00","9.740171e-03","9.250196e-02","ENSRNOG00000047005"
"1971","-1.068156e+00"," 4.617085e+00","6.680772e+00","9.745841e-03","9.250885e-02","ENSRNOG00000052862"
"1972"," 5.546064e-01"," 3.920846e+00","6.679712e+00","9.751640e-03","9.251695e-02","ENSRNOG00000024452"
"1973"," 2.219915e+00"," 5.001842e-01","6.676486e+00","9.769304e-03","9.263756e-02","ENSRNOG00000060471"
"1974","-4.930529e-01"," 6.603820e+00","6.673431e+00","9.786062e-03","9.274946e-02","ENSRNOG00000013484"
"1975"," 1.152353e+00"," 1.890712e+00","6.671765e+00","9.795216e-03","9.278921e-02","ENSRNOG00000057738"
"1976","-4.724283e-01"," 7.497776e+00","6.669706e+00","9.806538e-03","9.282975e-02","ENSRNOG00000011706"
"1977"," 1.500920e+00"," 5.708215e-01","6.666534e+00","9.824004e-03","9.282975e-02","ENSRNOG00000060685"
"1978"," 1.450634e+00"," 8.150129e-01","6.665955e+00","9.827197e-03","9.282975e-02","ENSRNOG00000049410"
"1979"," 2.093117e+00"," 2.508802e-01","6.665452e+00","9.829972e-03","9.282975e-02","ENSRNOG00000058652"
"1980"," 7.551574e-01"," 2.894632e+00","6.665137e+00","9.831712e-03","9.282975e-02","ENSRNOG00000002548"
"1981","-5.639854e-01"," 4.725065e+00","6.664759e+00","9.833794e-03","9.282975e-02","ENSRNOG00000060956"
"1982"," 1.427994e+00"," 1.058931e+00","6.664045e+00","9.837738e-03","9.282975e-02","ENSRNOG00000019615"
"1983","-5.812700e-01"," 5.803383e+00","6.663782e+00","9.839190e-03","9.282975e-02","ENSRNOG00000018405"
"1984"," 1.282672e+00"," 2.047145e+00","6.657934e+00","9.871528e-03","9.308792e-02","ENSRNOG00000008245"
"1985","-7.500241e-01"," 4.555815e+00","6.656541e+00","9.879252e-03","9.311382e-02","ENSRNOG00000015078"
"1986","-5.616707e-01"," 4.678355e+00","6.654664e+00","9.889662e-03","9.315927e-02","ENSRNOG00000015593"
"1987","-4.951291e-01"," 8.985948e+00","6.653876e+00","9.894034e-03","9.315927e-02","ENSRNOG00000008414"
"1988","-7.412816e-01"," 3.500796e+00","6.649269e+00","9.919653e-03","9.335352e-02","ENSRNOG00000049782"
"1989"," 1.280851e+00"," 1.049082e+00","6.646594e+00","9.934558e-03","9.342709e-02","ENSRNOG00000047703"
"1990"," 1.430645e+00"," 1.098538e+00","6.646074e+00","9.937458e-03","9.342709e-02","ENSRNOG00000047349"
"1991"," 1.101641e+00"," 2.248721e+00","6.643220e+00","9.953389e-03","9.345493e-02","ENSRNOG00000048036"
"1992"," 1.632357e+00"," 4.301671e-01","6.642447e+00","9.957706e-03","9.345493e-02","ENSRNOG00000061802"
"1993"," 1.079799e+00"," 1.835489e+00","6.642260e+00","9.958753e-03","9.345493e-02","ENSRNOG00000043486"
"1994"," 7.295608e-01"," 4.462708e+00","6.641965e+00","9.960401e-03","9.345493e-02","ENSRNOG00000010412"
"1995"," 1.410701e+00"," 9.378854e-01","6.632547e+00","1.001320e-02","9.386037e-02","ENSRNOG00000007137"
"1996"," 8.045790e-01"," 4.492880e+00","6.632467e+00","1.001365e-02","9.386037e-02","ENSRNOG00000006645"
"1997"," 1.343165e+00"," 1.301859e+00","6.625669e+00","1.005194e-02","9.417210e-02","ENSRNOG00000018950"
"1998"," 7.946780e-01"," 2.757850e+00","6.622465e+00","1.007004e-02","9.429445e-02","ENSRNOG00000007882"
"1999"," 2.030607e+00"," 4.561378e-01","6.620237e+00","1.008264e-02","9.436525e-02","ENSRNOG00000059455"
"2000"," 8.422678e-01"," 2.482282e+00","6.616883e+00","1.010165e-02","9.449586e-02","ENSRNOG00000009705"
"2001"," 5.485890e-01"," 3.910147e+00","6.609158e+00","1.014556e-02","9.485925e-02","ENSRNOG00000036829"
"2002","-6.088715e-01"," 4.511278e+00","6.607808e+00","1.015326e-02","9.486101e-02","ENSRNOG00000019804"
"2003","-5.276082e-01"," 6.129563e+00","6.607346e+00","1.015589e-02","9.486101e-02","ENSRNOG00000042620"
"2004"," 8.146528e-01"," 2.749999e+00","6.606143e+00","1.016275e-02","9.487483e-02","ENSRNOG00000010514"
"2005"," 1.663716e+00"," 8.559190e-01","6.605309e+00","1.016751e-02","9.487483e-02","ENSRNOG00000049851"
"2006"," 6.091390e-01"," 3.545895e+00","6.603881e+00","1.017568e-02","9.488038e-02","ENSRNOG00000014251"
"2007","-5.835771e-01"," 4.359093e+00","6.603430e+00","1.017825e-02","9.488038e-02","ENSRNOG00000020230"
"2008","-5.033120e-01"," 7.630699e+00","6.602394e+00","1.018417e-02","9.488830e-02","ENSRNOG00000019525"
"2009"," 8.825487e-01"," 2.173909e+00","6.598069e+00","1.020894e-02","9.507171e-02","ENSRNOG00000036760"
"2010"," 1.132648e+00"," 1.729233e+00","6.594698e+00","1.022829e-02","9.520450e-02","ENSRNOG00000022601"
"2011"," 1.587198e+00"," 1.723122e+00","6.593706e+00","1.023399e-02","9.521024e-02","ENSRNOG00000032570"
"2012"," 1.832429e+00"," 5.053612e-01","6.591223e+00","1.024827e-02","9.529570e-02","ENSRNOG00000005038"
"2013"," 2.062122e+00"," 4.278475e-01","6.590243e+00","1.025392e-02","9.530083e-02","ENSRNOG00000040210"
"2014"," 1.936821e+00"," 6.908307e-01","6.588610e+00","1.026333e-02","9.534092e-02","ENSRNOG00000012557"
"2015"," 1.190322e+00"," 1.537891e+00","6.585424e+00","1.028171e-02","9.535261e-02","ENSRNOG00000009014"
"2016"," 1.134395e+00"," 2.104781e+00","6.585023e+00","1.028403e-02","9.535261e-02","ENSRNOG00000019435"
"2017"," 1.217774e+00"," 2.126692e+00","6.584928e+00","1.028458e-02","9.535261e-02","ENSRNOG00000007059"
"2018"," 1.638014e+00"," 1.252895e+00","6.584859e+00","1.028498e-02","9.535261e-02","ENSRNOG00000060435"
"2019"," 2.165452e+00","-7.979591e-02","6.583880e+00","1.029064e-02","9.535261e-02","ENSRNOG00000058648"
"2020"," 1.133086e+00"," 3.359552e+00","6.583096e+00","1.029517e-02","9.535261e-02","ENSRNOG00000007033"
"2021"," 1.061971e+00"," 2.123283e+00","6.580386e+00","1.031086e-02","9.545067e-02","ENSRNOG00000010891"
"2022","-5.015273e-01"," 7.670360e+00","6.579183e+00","1.031782e-02","9.546792e-02","ENSRNOG00000021084"
"2023","-6.485589e-01"," 4.702519e+00","6.576585e+00","1.033290e-02","9.556013e-02","ENSRNOG00000004744"
"2024"," 1.128391e+00"," 1.802960e+00","6.574015e+00","1.034783e-02","9.564328e-02","ENSRNOG00000015718"
"2025"," 9.974947e-01"," 2.530917e+00","6.573278e+00","1.035211e-02","9.564328e-02","ENSRNOG00000017804"
"2026","-6.927221e-01"," 4.093572e+00","6.566759e+00","1.039010e-02","9.594690e-02","ENSRNOG00000003872"
"2027"," 1.119414e+00"," 1.767326e+00","6.564051e+00","1.040592e-02","9.604557e-02","ENSRNOG00000015529"
"2028"," 9.908614e-01"," 2.580957e+00","6.560941e+00","1.042412e-02","9.616613e-02","ENSRNOG00000053753"
"2029"," 2.042029e+00"," 6.824250e-01","6.559947e+00","1.042995e-02","9.617244e-02","ENSRNOG00000049527"
"2030","-5.559474e-01"," 4.564792e+00","6.558577e+00","1.043798e-02","9.619909e-02","ENSRNOG00000002202"
"2031","-7.576007e-01"," 5.230782e+00","6.557256e+00","1.044573e-02","9.622314e-02","ENSRNOG00000042901"
"2032","-5.372393e-01"," 8.721264e+00","6.556046e+00","1.045284e-02","9.624121e-02","ENSRNOG00000001407"
"2033"," 1.124637e+00"," 1.819801e+00","6.552567e+00","1.047330e-02","9.636963e-02","ENSRNOG00000020478"
"2034"," 8.416510e-01"," 2.698153e+00","6.551285e+00","1.048084e-02","9.636963e-02","ENSRNOG00000003988"
"2035"," 1.282166e+00"," 1.252008e+00","6.551048e+00","1.048224e-02","9.636963e-02","ENSRNOG00000016377"
"2036","-4.893109e-01"," 9.784159e+00","6.549862e+00","1.048923e-02","9.638655e-02","ENSRNOG00000010128"
"2037"," 1.749265e+00"," 9.058673e-01","6.548930e+00","1.049473e-02","9.638971e-02","ENSRNOG00000056418"
"2038"," 1.715844e+00"," 1.061907e+00","6.547209e+00","1.050488e-02","9.643562e-02","ENSRNOG00000003501"
"2039"," 2.336365e+00","-4.185986e-03","6.544158e+00","1.052291e-02","9.655377e-02","ENSRNOG00000052872"
