"","logFC","logCPM","LR","PValue","FDR","ENSEMBL"
"764","1.6724969"," 4.771090373"," 54.672703"," 1.423701e-13"," 1.212120e-12","ENSRNOG00000006766"
"765","1.7702888"," 4.837128120"," 54.622745"," 1.460356e-13"," 1.241797e-12","ENSRNOG00000039284"
"766","2.5358263"," 5.219548885"," 54.477765"," 1.572166e-13"," 1.334410e-12","ENSRNOG00000031431"
"767","1.3151940"," 6.170414062"," 54.446776"," 1.597155e-13"," 1.354787e-12","ENSRNOG00000015236"
"768","3.2863423"," 1.341335886"," 54.404963"," 1.631503e-13"," 1.383074e-12","ENSRNOG00000057700"
"769","2.3738264"," 2.889949750"," 54.399379"," 1.636146e-13"," 1.386159e-12","ENSRNOG00000037302"
"770","2.3344561"," 3.140691483"," 54.348065"," 1.679433e-13"," 1.420443e-12","ENSRNOG00000058288"
"771","1.5685677"," 4.580681611"," 54.347757"," 1.679696e-13"," 1.420443e-12","ENSRNOG00000006469"
"772","4.0924146"," 3.589324545"," 54.250525"," 1.764900e-13"," 1.490672e-12","ENSRNOG00000000321"
"773","2.0522428"," 2.587416391"," 54.193175"," 1.817169e-13"," 1.532945e-12","ENSRNOG00000026248"
"774","3.4693304"," 4.011365183"," 54.136597"," 1.870253e-13"," 1.576764e-12","ENSRNOG00000010105"
"775","2.8320661"," 1.495143878"," 54.111761"," 1.894042e-13"," 1.594873e-12","ENSRNOG00000016043"
"776","4.4347307"," 2.185751782"," 54.108316"," 1.897366e-13"," 1.596699e-12","ENSRNOG00000040109"
"777","2.8679267"," 3.349849160"," 54.079924"," 1.924980e-13"," 1.618952e-12","ENSRNOG00000005037"
"778","5.3135243","-0.514523031"," 54.077291"," 1.927561e-13"," 1.620137e-12","ENSRNOG00000004805"
"779","3.0406766"," 1.101949040"," 54.059589"," 1.945006e-13"," 1.633805e-12","ENSRNOG00000015787"
"780","2.3852670"," 2.380911034"," 54.017680"," 1.986937e-13"," 1.667000e-12","ENSRNOG00000042070"
"781","2.0287001"," 3.748790205"," 53.984828"," 2.020437e-13"," 1.694078e-12","ENSRNOG00000011227"
"782","1.4506018"," 7.041208341"," 53.948708"," 2.057923e-13"," 1.723417e-12","ENSRNOG00000000490"
"783","1.3995728"," 6.145356969"," 53.917564"," 2.090803e-13"," 1.749892e-12","ENSRNOG00000008117"
"784","2.4824605"," 2.069553701"," 53.875029"," 2.136559e-13"," 1.787105e-12","ENSRNOG00000018500"
"785","3.8664932"," 0.038864339"," 53.867302"," 2.144979e-13"," 1.793062e-12","ENSRNOG00000046858"
"786","1.8693976"," 3.301084603"," 53.784215"," 2.237632e-13"," 1.869384e-12","ENSRNOG00000005713"
"787","1.8203840"," 4.103142143"," 53.769443"," 2.254521e-13"," 1.880082e-12","ENSRNOG00000017850"
"788","2.5674663"," 2.732013687"," 53.752081"," 2.274532e-13"," 1.894484e-12","ENSRNOG00000017429"
"789","3.6044660","-0.063049011"," 53.697316"," 2.338826e-13"," 1.945689e-12","ENSRNOG00000029465"
"790","3.6221945"," 4.172887699"," 53.685814"," 2.352558e-13"," 1.955935e-12","ENSRNOG00000024874"
"791","2.1202222"," 6.978213338"," 53.648744"," 2.397369e-13"," 1.991993e-12","ENSRNOG00000010274"
"792","3.3812677"," 1.206328209"," 53.631887"," 2.418027e-13"," 2.007951e-12","ENSRNOG00000026252"
"793","3.5766715"," 0.318446636"," 53.586829"," 2.474125e-13"," 2.053301e-12","ENSRNOG00000003455"
"794","2.7388178"," 2.500570429"," 53.563902"," 2.503169e-13"," 2.076157e-12","ENSRNOG00000000869"
"795","1.7684112"," 5.256759429"," 53.454249"," 2.646858e-13"," 2.194018e-12","ENSRNOG00000010204"
"796","1.3341708"," 5.853139588"," 53.388022"," 2.737610e-13"," 2.266525e-12","ENSRNOG00000034246"
"797","1.5162562"," 3.315183446"," 53.303036"," 2.858644e-13"," 2.361073e-12","ENSRNOG00000014041"
"798","1.8677977"," 9.056623899"," 53.231986"," 2.963930e-13"," 2.442194e-12","ENSRNOG00000013874"
"799","2.0821707"," 2.539939842"," 53.090639"," 3.185067e-13"," 2.618159e-12","ENSRNOG00000012561"
"800","1.6135795"," 5.040580671"," 53.079017"," 3.203968e-13"," 2.630567e-12","ENSRNOG00000008857"
"801","2.9106396"," 2.040683309"," 52.924934"," 3.465423e-13"," 2.838483e-12","ENSRNOG00000055652"
"802","7.8305312"," 0.470758630"," 52.827806"," 3.641099e-13"," 2.978846e-12","ENSRNOG00000056141"
"803","3.2259590"," 2.138712441"," 52.822179"," 3.651544e-13"," 2.985624e-12","ENSRNOG00000017560"
"804","2.8771550"," 1.807254707"," 52.813414"," 3.667878e-13"," 2.995433e-12","ENSRNOG00000008885"
"805","2.5307720"," 5.894970969"," 52.733375"," 3.820436e-13"," 3.114501e-12","ENSRNOG00000008165"
"806","1.4334799"," 5.689184824"," 52.699934"," 3.886041e-13"," 3.164250e-12","ENSRNOG00000028461"
"807","3.8580494"," 0.174768828"," 52.659224"," 3.967433e-13"," 3.228621e-12","ENSRNOG00000014768"
"808","3.1782709"," 0.375708692"," 52.632021"," 4.022767e-13"," 3.271724e-12","ENSRNOG00000053075"
"809","2.8970016"," 0.410168303"," 52.625674"," 4.035788e-13"," 3.280384e-12","ENSRNOG00000020013"
"810","1.6632917"," 4.499923383"," 52.603970"," 4.080635e-13"," 3.310993e-12","ENSRNOG00000004521"
"811","1.9327285"," 8.249057009"," 52.491060"," 4.322113e-13"," 3.502813e-12","ENSRNOG00000015642"
"812","1.8591533"," 4.032097922"," 52.461456"," 4.387760e-13"," 3.553932e-12","ENSRNOG00000022162"
"813","3.1582612"," 2.093601953"," 52.384715"," 4.562613e-13"," 3.691229e-12","ENSRNOG00000017684"
"814","1.4364272"," 4.861471410"," 52.369647"," 4.597755e-13"," 3.713138e-12","ENSRNOG00000011293"
"815","3.6150259"," 0.568983831"," 52.346662"," 4.651885e-13"," 3.754658e-12","ENSRNOG00000059148"
"816","2.2613424"," 4.959892433"," 52.284118"," 4.802427e-13"," 3.871641e-12","ENSRNOG00000004700"
"817","2.6587948"," 3.077633562"," 52.275195"," 4.824298e-13"," 3.887006e-12","ENSRNOG00000028677"
"818","2.3827443"," 4.103460246"," 52.098337"," 5.278961e-13"," 4.236044e-12","ENSRNOG00000018615"
"819","2.4599629"," 5.247087307"," 52.071373"," 5.351950e-13"," 4.291887e-12","ENSRNOG00000020006"
"820","1.6479411"," 7.466909462"," 51.948153"," 5.698565e-13"," 4.556873e-12","ENSRNOG00000019768"
"821","4.6245532"," 1.219941436"," 51.946744"," 5.702655e-13"," 4.557507e-12","ENSRNOG00000008693"
"822","1.3921666"," 3.679390332"," 51.912079"," 5.804225e-13"," 4.630359e-12","ENSRNOG00000048025"
"823","5.1652172"," 0.250361541"," 51.903274"," 5.830311e-13"," 4.646092e-12","ENSRNOG00000050073"
"824","1.5495374"," 4.044484477"," 51.829350"," 6.054006e-13"," 4.807716e-12","ENSRNOG00000052307"
"825","4.1236239"," 0.327019056"," 51.765733"," 6.253373e-13"," 4.957494e-12","ENSRNOG00000043180"
"826","6.8375709","-0.309578561"," 51.744403"," 6.321678e-13"," 5.005900e-12","ENSRNOG00000051396"
"827","4.0696392"," 0.067327810"," 51.690147"," 6.498807e-13"," 5.137329e-12","ENSRNOG00000058944"
"828","5.3752319"," 0.820322587"," 51.678678"," 6.536880e-13"," 5.164472e-12","ENSRNOG00000012311"
"829","4.5735999","-0.183838546"," 51.609386"," 6.771709e-13"," 5.340837e-12","ENSRNOG00000056628"
"830","2.8459554"," 3.404788786"," 51.600665"," 6.801853e-13"," 5.361552e-12","ENSRNOG00000059878"
"831","3.4682755"," 0.508739839"," 51.588275"," 6.844916e-13"," 5.392420e-12","ENSRNOG00000007799"
"832","2.0061191"," 2.658622725"," 51.525529"," 7.067210e-13"," 5.564371e-12","ENSRNOG00000009491"
"833","2.0580784"," 6.357935493"," 51.522207"," 7.079181e-13"," 5.570622e-12","ENSRNOG00000047314"
"834","2.4694795"," 4.567019542"," 51.495981"," 7.174381e-13"," 5.642322e-12","ENSRNOG00000011296"
"835","5.2516542"," 0.486641536"," 51.480925"," 7.229614e-13"," 5.682526e-12","ENSRNOG00000015860"
"836","1.7971091"," 4.920815545"," 51.381235"," 7.606211e-13"," 5.964962e-12","ENSRNOG00000001088"
"837","2.7887048"," 3.199484725"," 51.320226"," 7.846304e-13"," 6.149757e-12","ENSRNOG00000008986"
"838","2.1275329"," 2.811814101"," 51.303368"," 7.913973e-13"," 6.195766e-12","ENSRNOG00000013598"
"839","7.0679927","-0.208392482"," 51.247051"," 8.144297e-13"," 6.372474e-12","ENSRNOG00000016073"
"840","3.6389917"," 0.835207971"," 51.240866"," 8.170000e-13"," 6.388967e-12","ENSRNOG00000017783"
"841","3.7831597"," 0.635672415"," 51.221594"," 8.250604e-13"," 6.448351e-12","ENSRNOG00000017424"
"842","2.7324706"," 0.685460897"," 51.178021"," 8.435789e-13"," 6.585635e-12","ENSRNOG00000039754"
"843","1.6759743"," 8.359037348"," 51.123362"," 8.673981e-13"," 6.763943e-12","ENSRNOG00000000841"
"844","1.4907143"," 5.431091922"," 50.838576"," 1.002833e-12"," 7.789288e-12","ENSRNOG00000052113"
"845","6.7439166","-0.416954942"," 50.827910"," 1.008297e-12"," 7.827332e-12","ENSRNOG00000021518"
"846","5.6232102"," 3.396720081"," 50.819373"," 1.012692e-12"," 7.857036e-12","ENSRNOG00000053494"
"847","2.1071704"," 4.253399542"," 50.813406"," 1.015776e-12"," 7.876535e-12","ENSRNOG00000005936"
"848","3.7199379"," 0.288343525"," 50.789621"," 1.028160e-12"," 7.968094e-12","ENSRNOG00000054347"
"849","3.9615670","-0.136506528"," 50.685627"," 1.084106e-12"," 8.392252e-12","ENSRNOG00000008025"
"850","5.7420328","-0.133697772"," 50.667999"," 1.093887e-12"," 8.463229e-12","ENSRNOG00000017054"
"851","6.5528604","-0.842691450"," 50.519246"," 1.180019e-12"," 9.104132e-12","ENSRNOG00000052540"
"852","3.1933863"," 1.614965510"," 50.505313"," 1.188426e-12"," 9.163882e-12","ENSRNOG00000012471"
"853","3.6016062"," 0.217725867"," 50.445134"," 1.225433e-12"," 9.433444e-12","ENSRNOG00000040595"
"854","1.7026360"," 2.827081836"," 50.421715"," 1.240144e-12"," 9.536064e-12","ENSRNOG00000009886"
"855","3.7543637"," 4.460856884"," 50.164009"," 1.414179e-12"," 1.084413e-11","ENSRNOG00000001469"
"856","1.2652960"," 5.305890444"," 50.139496"," 1.431956e-12"," 1.096827e-11","ENSRNOG00000060728"
"857","6.6530301","-0.486350260"," 50.136598"," 1.434072e-12"," 1.097769e-11","ENSRNOG00000014971"
"858","1.4547128"," 5.427066515"," 50.135637"," 1.434775e-12"," 1.097769e-11","ENSRNOG00000020608"
"859","2.3880992"," 4.919997511"," 50.133508"," 1.436332e-12"," 1.098353e-11","ENSRNOG00000056069"
"860","2.7887812"," 1.225878269"," 50.113204"," 1.451271e-12"," 1.108550e-11","ENSRNOG00000016357"
"861","2.4251518"," 5.355292699"," 50.103429"," 1.458519e-12"," 1.112856e-11","ENSRNOG00000015529"
"862","3.2276999"," 0.297385116"," 50.078684"," 1.477028e-12"," 1.126356e-11","ENSRNOG00000027976"
"863","2.0151374"," 3.013240959"," 49.968747"," 1.562144e-12"," 1.189951e-11","ENSRNOG00000003338"
"864","2.4576825"," 4.695475623"," 49.749684"," 1.746663e-12"," 1.328310e-11","ENSRNOG00000004482"
"865","2.5456981"," 4.239760265"," 49.690021"," 1.800594e-12"," 1.367818e-11","ENSRNOG00000061085"
"866","3.3857376"," 2.105000913"," 49.629096"," 1.857386e-12"," 1.408637e-11","ENSRNOG00000036703"
"867","1.5474872"," 5.821713110"," 49.351102"," 2.140142e-12"," 1.616866e-11","ENSRNOG00000019332"
"868","3.1516402"," 1.654728466"," 49.270736"," 2.229640e-12"," 1.683561e-11","ENSRNOG00000003762"
"869","1.4869187"," 4.263730870"," 49.196685"," 2.315417e-12"," 1.747375e-11","ENSRNOG00000028350"
"870","3.6236524"," 2.014329262"," 49.169396"," 2.347853e-12"," 1.770886e-11","ENSRNOG00000005410"
"871","1.5209727"," 7.008970387"," 49.141447"," 2.381546e-12"," 1.793362e-11","ENSRNOG00000027503"
"872","4.4122161"," 0.357748857"," 49.037034"," 2.511751e-12"," 1.887296e-11","ENSRNOG00000004341"
"873","2.0400667"," 4.389662585"," 48.999181"," 2.560694e-12"," 1.920595e-11","ENSRNOG00000015641"
"874","1.5854926"," 8.297526260"," 48.998467"," 2.561627e-12"," 1.920595e-11","ENSRNOG00000015335"
"875","2.9839625"," 0.387811633"," 48.982177"," 2.582989e-12"," 1.935561e-11","ENSRNOG00000060769"
"876","3.1827341"," 1.825511028"," 48.934824"," 2.646107e-12"," 1.981783e-11","ENSRNOG00000031475"
"877","1.8251662"," 3.046941490"," 48.897311"," 2.697203e-12"," 2.016772e-11","ENSRNOG00000009318"
"878","3.0285542"," 1.875226847"," 48.895902"," 2.699141e-12"," 2.017130e-11","ENSRNOG00000007310"
"879","1.2583791"," 5.406821452"," 48.863543"," 2.744041e-12"," 2.047363e-11","ENSRNOG00000020354"
"880","2.2892897"," 3.950201867"," 48.844933"," 2.770202e-12"," 2.065766e-11","ENSRNOG00000020701"
"881","1.9821376"," 5.160458165"," 48.834128"," 2.785505e-12"," 2.074939e-11","ENSRNOG00000007900"
"882","1.3815956"," 3.922737669"," 48.757850"," 2.895971e-12"," 2.154872e-11","ENSRNOG00000033809"
"883","5.5077322"," 0.105320374"," 48.756821"," 2.897490e-12"," 2.154872e-11","ENSRNOG00000009050"
"884","2.8902977"," 2.512432689"," 48.609491"," 3.123540e-12"," 2.319241e-11","ENSRNOG00000005291"
"885","7.0609983"," 0.754123305"," 48.516043"," 3.275979e-12"," 2.429816e-11","ENSRNOG00000037374"
"886","3.2803721"," 2.331166211"," 48.465168"," 3.362078e-12"," 2.488334e-11","ENSRNOG00000060649"
"887","1.8728828"," 2.367001178"," 48.457816"," 3.374706e-12"," 2.496343e-11","ENSRNOG00000002146"
"888","2.9991210"," 1.892052604"," 48.432982"," 3.417714e-12"," 2.526804e-11","ENSRNOG00000004346"
"889","2.6967685"," 2.324667773"," 48.396187"," 3.482447e-12"," 2.571911e-11","ENSRNOG00000042286"
"890","1.5709274"," 3.417214509"," 48.388382"," 3.496334e-12"," 2.580788e-11","ENSRNOG00000003191"
"891","1.3734033"," 6.780846584"," 48.270869"," 3.712262e-12"," 2.732874e-11","ENSRNOG00000006949"
"892","3.9320207","-0.011773590"," 48.169579"," 3.909061e-12"," 2.871632e-11","ENSRNOG00000043390"
"893","6.9108400","-0.084960083"," 48.126553"," 3.995785e-12"," 2.933781e-11","ENSRNOG00000008219"
"894","1.9089715"," 2.636145729"," 48.018028"," 4.223183e-12"," 3.097449e-11","ENSRNOG00000005580"
"895","3.3568849"," 1.719435033"," 48.002223"," 4.257363e-12"," 3.120861e-11","ENSRNOG00000000640"
"896","1.5271121"," 4.669873785"," 47.993021"," 4.277390e-12"," 3.132219e-11","ENSRNOG00000018564"
"897","4.8319742","-0.153478612"," 47.988152"," 4.288024e-12"," 3.138343e-11","ENSRNOG00000014424"
"898","1.8041888"," 2.619357208"," 47.952921"," 4.365772e-12"," 3.191865e-11","ENSRNOG00000056955"
"899","2.4024169"," 4.444516833"," 47.937631"," 4.399951e-12"," 3.215152e-11","ENSRNOG00000048166"
"900","1.1633731"," 4.961770724"," 47.884983"," 4.519702e-12"," 3.300911e-11","ENSRNOG00000020793"
"901","2.2047262"," 4.571725981"," 47.768626"," 4.796060e-12"," 3.499048e-11","ENSRNOG00000018929"
"902","4.1344985"," 0.616178882"," 47.746451"," 4.850614e-12"," 3.535115e-11","ENSRNOG00000009433"
"903","1.2433035"," 5.562332652"," 47.737147"," 4.873689e-12"," 3.548190e-11","ENSRNOG00000020179"
"904","2.8682628"," 3.199894331"," 47.695130"," 4.979271e-12"," 3.619335e-11","ENSRNOG00000005907"
"905","1.9057847"," 5.463246777"," 47.660761"," 5.067331e-12"," 3.679473e-11","ENSRNOG00000006048"
"906","1.8714870"," 6.024535709"," 47.621322"," 5.170307e-12"," 3.752274e-11","ENSRNOG00000007128"
"907","3.5516306"," 0.343861231"," 47.573218"," 5.298747e-12"," 3.843469e-11","ENSRNOG00000059949"
"908","3.2097199"," 0.643930668"," 47.537312"," 5.396693e-12"," 3.908359e-11","ENSRNOG00000023085"
"909","2.3108562"," 5.893734473"," 47.528565"," 5.420825e-12"," 3.922975e-11","ENSRNOG00000055300"
"910","2.2251583"," 3.809677463"," 47.449189"," 5.644829e-12"," 4.079511e-11","ENSRNOG00000002216"
"911","1.2907218"," 6.401191023"," 47.409285"," 5.760916e-12"," 4.156898e-11","ENSRNOG00000008703"
"912","2.4828558"," 6.528904504"," 47.409279"," 5.760934e-12"," 4.156898e-11","ENSRNOG00000017993"
"913","5.6429217"," 0.848053168"," 47.379962"," 5.847741e-12"," 4.215133e-11","ENSRNOG00000001167"
"914","2.2865643"," 1.552677119"," 47.225815"," 6.326176e-12"," 4.555242e-11","ENSRNOG00000024545"
"915","5.1122082","-0.052092881"," 47.224241"," 6.331257e-12"," 4.556527e-11","ENSRNOG00000016505"
"916","1.9572511"," 2.634293825"," 47.114196"," 6.696888e-12"," 4.814651e-11","ENSRNOG00000013618"
"917","3.5162527"," 3.608925125"," 47.049319"," 6.922271e-12"," 4.968152e-11","ENSRNOG00000033064"
"918","2.1305693"," 2.910347131"," 47.048609"," 6.924780e-12"," 4.968152e-11","ENSRNOG00000042980"
"919","2.2458223"," 4.183265013"," 47.037027"," 6.965821e-12"," 4.992413e-11","ENSRNOG00000023226"
"920","5.0972971","-0.015752055"," 47.031525"," 6.985403e-12"," 5.003852e-11","ENSRNOG00000061056"
"921","1.7649588"," 2.843708263"," 47.029863"," 6.991329e-12"," 5.005502e-11","ENSRNOG00000008237"
"922","4.3939382"," 0.090187180"," 47.006098"," 7.076619e-12"," 5.061691e-11","ENSRNOG00000013238"
"923","4.9072955"," 1.464040514"," 46.936462"," 7.332574e-12"," 5.233549e-11","ENSRNOG00000014426"
"924","2.4678968"," 2.135328624"," 46.885020"," 7.527590e-12"," 5.367195e-11","ENSRNOG00000018250"
"925","1.6397234"," 8.223548038"," 46.816696"," 7.794650e-12"," 5.551880e-11","ENSRNOG00000004616"
"926","2.6937370"," 1.696084041"," 46.813639"," 7.806820e-12"," 5.557683e-11","ENSRNOG00000006548"
"927","2.9487962"," 2.122505322"," 46.799104"," 7.864935e-12"," 5.596172e-11","ENSRNOG00000046635"
"928","1.4320787"," 7.393797865"," 46.786033"," 7.917569e-12"," 5.630724e-11","ENSRNOG00000028021"
"929","2.1034871"," 3.976857189"," 46.672546"," 8.389616e-12"," 5.960294e-11","ENSRNOG00000047768"
"930","3.8340983"," 4.566640507"," 46.669292"," 8.403559e-12"," 5.967131e-11","ENSRNOG00000049096"
"931","5.1496009","-0.247719088"," 46.604570"," 8.685745e-12"," 6.158011e-11","ENSRNOG00000007782"
"932","3.0376950"," 2.211570876"," 46.597579"," 8.716787e-12"," 6.176849e-11","ENSRNOG00000023303"
"933","4.2530406"," 0.099888222"," 46.590367"," 8.748930e-12"," 6.196449e-11","ENSRNOG00000037661"
"934","1.7625121"," 3.018101533"," 46.552267"," 8.920697e-12"," 6.314867e-11","ENSRNOG00000019356"
"935","2.0664380"," 4.233973480"," 46.520781"," 9.065194e-12"," 6.412190e-11","ENSRNOG00000029510"
"936","1.7308455"," 5.756971077"," 46.520291"," 9.067462e-12"," 6.412190e-11","ENSRNOG00000001524"
"937","1.3336261"," 3.886714161"," 46.497668"," 9.172753e-12"," 6.480016e-11","ENSRNOG00000009993"
"938","1.7363768"," 5.029445850"," 46.454139"," 9.378806e-12"," 6.615433e-11","ENSRNOG00000018561"
"939","2.2654968"," 5.290514516"," 46.395459"," 9.663924e-12"," 6.806121e-11","ENSRNOG00000018815"
"940","2.6924398"," 1.423787487"," 46.365200"," 9.814317e-12"," 6.908519e-11","ENSRNOG00000033177"
"941","1.3751680"," 3.400093566"," 46.289707"," 1.019984e-11"," 7.168940e-11","ENSRNOG00000007660"
"942","2.6022763"," 0.660479353"," 46.287043"," 1.021372e-11"," 7.175045e-11","ENSRNOG00000060982"
"943","1.3159269"," 7.153071366"," 46.278573"," 1.025796e-11"," 7.198809e-11","ENSRNOG00000011104"
"944","4.7904839"," 0.962352339"," 46.255830"," 1.037773e-11"," 7.279159e-11","ENSRNOG00000026918"
"945","1.2083627"," 6.152098288"," 46.248467"," 1.041680e-11"," 7.302858e-11","ENSRNOG00000050401"
"946","2.0463198"," 2.982852251"," 46.242351"," 1.044937e-11"," 7.321977e-11","ENSRNOG00000056458"
"947","3.2070111"," 0.635642090"," 46.188214"," 1.074212e-11"," 7.511876e-11","ENSRNOG00000016995"
"948","2.0080676"," 2.964580785"," 46.131924"," 1.105523e-11"," 7.723011e-11","ENSRNOG00000054031"
"949","1.1242309"," 6.594143601"," 46.121485"," 1.111429e-11"," 7.760346e-11","ENSRNOG00000001214"
"950","3.1671023"," 2.312011777"," 46.105231"," 1.120688e-11"," 7.817098e-11","ENSRNOG00000000878"
"951","2.2461052"," 3.168883780"," 46.095542"," 1.126244e-11"," 7.851888e-11","ENSRNOG00000008086"
"952","4.0166732"," 1.350327635"," 46.079036"," 1.135773e-11"," 7.914329e-11","ENSRNOG00000001156"
"953","1.3883139"," 3.946496507"," 46.071920"," 1.139906e-11"," 7.935122e-11","ENSRNOG00000007267"
"954","1.2703538"," 5.082513390"," 46.032358"," 1.163159e-11"," 8.092913e-11","ENSRNOG00000015720"
"955","7.0658684","-0.364384794"," 46.030952"," 1.163994e-11"," 8.094648e-11","ENSRNOG00000040384"
"956","2.3631386"," 4.346208056"," 46.019213"," 1.170990e-11"," 8.139202e-11","ENSRNOG00000024798"
"957","2.2265285"," 2.239121548"," 45.931487"," 1.224617e-11"," 8.503399e-11","ENSRNOG00000056585"
"958","1.5611782"," 3.856933093"," 45.911716"," 1.237039e-11"," 8.585336e-11","ENSRNOG00000011060"
"959","1.5343256"," 8.318030455"," 45.894243"," 1.248122e-11"," 8.657909e-11","ENSRNOG00000016220"
"960","3.1496418"," 0.475062919"," 45.882451"," 1.255658e-11"," 8.705809e-11","ENSRNOG00000001124"
"961","2.4793542"," 3.181200844"," 45.856471"," 1.272421e-11"," 8.817610e-11","ENSRNOG00000027799"
"962","4.0391154"," 3.196010606"," 45.855453"," 1.273083e-11"," 8.817773e-11","ENSRNOG00000002925"
"963","2.3179557"," 4.918472188"," 45.852634"," 1.274916e-11"," 8.826046e-11","ENSRNOG00000009785"
"964","3.4915086"," 1.992484388"," 45.785846"," 1.319133e-11"," 9.123010e-11","ENSRNOG00000014838"
"965","1.7654445"," 3.819422920"," 45.750401"," 1.343219e-11"," 9.275659e-11","ENSRNOG00000014852"
"966","2.5392141"," 6.133569820"," 45.719302"," 1.364714e-11"," 9.414687e-11","ENSRNOG00000012273"
"967","1.5663018"," 3.508859980"," 45.703990"," 1.375424e-11"," 9.483834e-11","ENSRNOG00000007583"
"968","1.8216282"," 9.583407077"," 45.632107"," 1.426835e-11"," 9.828520e-11","ENSRNOG00000018584"
"969","1.5693630"," 7.963613497"," 45.602493"," 1.448571e-11"," 9.973272e-11","ENSRNOG00000018320"
"970","1.2724300"," 4.731582004"," 45.532081"," 1.501592e-11"," 1.032802e-10","ENSRNOG00000043370"
"971","1.4976555"," 3.481156236"," 45.481788"," 1.540647e-11"," 1.058611e-10","ENSRNOG00000031700"
"972","1.9245926"," 4.625856098"," 45.429601"," 1.582249e-11"," 1.085453e-10","ENSRNOG00000019100"
"973","1.6417597"," 2.957879528"," 45.425631"," 1.585459e-11"," 1.086700e-10","ENSRNOG00000008244"
"974","3.8028811"," 3.444626368"," 45.410423"," 1.597818e-11"," 1.094628e-10","ENSRNOG00000022256"
"975","2.0549453"," 5.675707793"," 45.409196"," 1.598819e-11"," 1.094771e-10","ENSRNOG00000022325"
"976","2.1723277"," 1.325444083"," 45.403159"," 1.603755e-11"," 1.097607e-10","ENSRNOG00000058515"
"977","1.7185724"," 4.323049538"," 45.385466"," 1.618308e-11"," 1.106471e-10","ENSRNOG00000013005"
"978","1.8152398"," 3.452052882"," 45.383134"," 1.620236e-11"," 1.107241e-10","ENSRNOG00000037509"
"979","1.1220342"," 5.011866553"," 45.358729"," 1.640552e-11"," 1.120571e-10","ENSRNOG00000010540"
"980","1.9161427"," 6.684716273"," 45.299343"," 1.691059e-11"," 1.153928e-10","ENSRNOG00000008797"
"981","1.2710221"," 5.966385798"," 45.283870"," 1.704472e-11"," 1.162507e-10","ENSRNOG00000012650"
"982","2.6104746"," 3.277268040"," 45.275737"," 1.711564e-11"," 1.166769e-10","ENSRNOG00000009303"
"983","4.3836645"," 4.038947302"," 45.256163"," 1.728756e-11"," 1.176747e-10","ENSRNOG00000015957"
"984","4.0852430"," 0.161666711"," 45.231225"," 1.750911e-11"," 1.191240e-10","ENSRNOG00000014361"
"985","1.4515147"," 6.256044437"," 45.097459"," 1.874685e-11"," 1.272318e-10","ENSRNOG00000027360"
"986","4.2027814","-0.009157229"," 45.093673"," 1.878313e-11"," 1.274154e-10","ENSRNOG00000004535"
"987","1.6508063"," 7.587533843"," 45.028249"," 1.942125e-11"," 1.316149e-10","ENSRNOG00000018343"
"988","2.5777797"," 3.138994183"," 44.971931"," 1.998791e-11"," 1.353224e-10","ENSRNOG00000011946"
"989","1.4054577"," 4.254513451"," 44.911070"," 2.061889e-11"," 1.393212e-10","ENSRNOG00000049783"
"990","1.5824765"," 5.618996920"," 44.889847"," 2.084358e-11"," 1.407018e-10","ENSRNOG00000020726"
"991","1.7097697"," 3.096177124"," 44.784183"," 2.199926e-11"," 1.482134e-10","ENSRNOG00000032232"
"992","1.6445081"," 8.512810338"," 44.750651"," 2.237925e-11"," 1.507001e-10","ENSRNOG00000018795"
"993","3.1956842"," 2.512597611"," 44.742848"," 2.246861e-11"," 1.512281e-10","ENSRNOG00000014496"
"994","2.5451337"," 0.987375595"," 44.733738"," 2.257340e-11"," 1.517415e-10","ENSRNOG00000013944"
"995","3.9487052","-0.358130758"," 44.720505"," 2.272647e-11"," 1.526662e-10","ENSRNOG00000024617"
"996","2.6414645"," 6.065857379"," 44.695346"," 2.302039e-11"," 1.544904e-10","ENSRNOG00000013057"
"997","1.2072706"," 4.636692396"," 44.684836"," 2.314428e-11"," 1.551711e-10","ENSRNOG00000022015"
"998","3.9158407"," 1.455267628"," 44.677890"," 2.322654e-11"," 1.555716e-10","ENSRNOG00000007080"
"999","1.9314703"," 6.639903893"," 44.625036"," 2.386207e-11"," 1.596737e-10","ENSRNOG00000018783"
"1000","2.2760548"," 2.545182899"," 44.614708"," 2.398828e-11"," 1.604405e-10","ENSRNOG00000048050"
"1001","3.5951098"," 1.651773721"," 44.594645"," 2.423536e-11"," 1.620146e-10","ENSRNOG00000016945"
"1002","2.2198858"," 4.474168831"," 44.585109"," 2.435369e-11"," 1.627269e-10","ENSRNOG00000025604"
"1003","2.6770101"," 3.593842260"," 44.533950"," 2.499844e-11"," 1.668737e-10","ENSRNOG00000039891"
"1004","4.0212504"," 0.206276385"," 44.514355"," 2.524990e-11"," 1.683736e-10","ENSRNOG00000020936"
"1005","1.9153769"," 5.259973530"," 44.513596"," 2.525969e-11"," 1.683736e-10","ENSRNOG00000004282"
"1006","1.7928768"," 8.679078249"," 44.505459"," 2.536490e-11"," 1.689144e-10","ENSRNOG00000013508"
"1007","1.3032082"," 4.326390819"," 44.488436"," 2.558640e-11"," 1.703049e-10","ENSRNOG00000012579"
"1008","1.3540350"," 4.979112356"," 44.475095"," 2.576136e-11"," 1.713868e-10","ENSRNOG00000001120"
