"","logFC","logCPM","LR","PValue","FDR","ENSEMBL"
"8517",-1.46270714701128,1.08974744764094,8.90596888311293,0.00284240026011576,0.00399659881535201,"8517"
"4273",-1.7256711442053,1.95414490848788,8.90225953317282,0.00284818000616364,0.00400411689164388,"4273"
"5293",-0.796247810910823,3.18137168706275,8.88395222064974,0.0028768809672516,0.0040429301006549,"5293"
"11597",-1.52042471105369,0.87135388926613,8.87403515003545,0.00289255075734118,0.00406433367977286,"11597"
"1670",-0.792495103599276,3.26475488615836,8.84943196774054,0.00293180119239797,0.00411604597515213,"1670"
"1437",-2.45071809921011,1.35996707088415,8.84647838894227,0.00293654938323471,0.0041220865052523,"1437"
"10835",-0.673219381302927,4.32056836727271,8.83680545617124,0.00295215439714925,0.00414210590790674,"10835"
"39",-0.594007863653516,4.19731118981754,8.82823672248379,0.0029660483942717,0.00416128470026699,"39"
"24802",-1.51541550625391,2.27866592438226,8.82615739748048,0.00296942997351097,0.00416571306793497,"24802"
"11968",-1.25762364409566,1.03469763684805,8.82500120698936,0.00297131196502412,0.00416772120279842,"11968"
"17643",-1.619533041489,1.30638216177995,8.81219343214632,0.0029922410796245,0.0041951691583914,"17643"
"317",-0.53150094788226,5.05541597394213,8.79927618154826,0.00301350078724428,0.00422401530909966,"317"
"5624",-1.12661314049234,2.45447902441708,8.79100113534879,0.00302720075188893,0.00424193297816384,"5624"
"19128",-1.30574104105843,1.5166822486508,8.77242681079105,0.00305818282459275,0.00428307649037021,"19128"
"7894",-0.622115144574865,3.71028697035904,8.76435125955959,0.00307175318008114,0.0043014309404088,"7894"
"11918",-0.998309922116951,2.37724808005012,8.74193648288276,0.00310974099283202,0.00435232000214731,"11918"
"6178",-0.689839766818201,3.8001002431924,8.72809615118798,0.00313343514155737,0.00438382362023238,"6178"
"12672",-1.37970698036069,1.06611964282601,8.71153715071801,0.00316202473333391,0.00442281844646637,"12672"
"2380",-0.654790498757205,5.15945960997152,8.70700502578036,0.00316989567992481,0.00443282237145041,"2380"
"7791",-0.887273107048332,4.88815690314913,8.69623307003126,0.00318868333990525,0.00445774750427589,"7791"
"4021",-0.716821106434101,4.55488225566648,8.6932865176688,0.00319384218377982,0.00446394758949236,"4021"
"5014",-0.747943722537561,3.32165421262402,8.68768010899628,0.00320368135593191,0.00447702309586043,"5014"
"11237",-0.881264126440887,4.06346724000863,8.68498786236024,0.00320841715458405,0.00448296395868586,"11237"
"24039",-1.7653425550319,-0.128695182143666,8.68399031462431,0.0032101736975497,0.00448507956338672,"24039"
"27684",-3.13632615917324,-0.819239191568729,8.68261065314292,0.00321260470034822,0.00448813709591047,"27684"
"7802",-1.44449555736881,0.995202234685746,8.680290126867,0.00321669775405841,0.00449283747152609,"7802"
"3795",-0.56234916494807,5.11406693434987,8.67857682689024,0.00321972315382962,0.00449672364074899,"3795"
"4741",-0.623483546568403,6.99630961997487,8.66736836324056,0.00323958688452769,0.00452315882443773,"4741"
"876",-1.11716041965685,3.24913780390248,8.61023473896256,0.00334279217225672,0.00466086351487841,"876"
"7162",-0.619760450046831,4.94148610634545,8.60126727722261,0.00335929166472724,0.00468281005795047,"7162"
"4459",-0.764880789317146,3.49689406376229,8.58250356905641,0.00339408389837091,0.00472774779429004,"4459"
"14066",-0.591205585157838,4.93650371275129,8.58182182386574,0.0033953548845523,0.004729162141015,"14066"
"450",-0.843730815318944,3.50553030717022,8.57640792654016,0.00340546527396756,0.00474253014931681,"450"
"3105",-0.829718206388943,3.81412189287452,8.57335802864887,0.00341117439352798,0.00474976574506368,"3105"
"2475",-0.967338588929409,2.28902144537861,8.56357942748821,0.00342954469986377,0.00477354848722387,"2475"
"24662",-1.5316539753912,0.15589895425083,8.53815705391456,0.00347777581866378,0.00483886067692703,"24662"
"7908",-0.541312829459738,5.41174103475613,8.52803558341146,0.00349716960579773,0.00486430244142171,"7908"
"11004",-1.30586059341453,0.79798293930925,8.52705777501374,0.00349904900287861,0.00486589789553948,"11004"
"32414",-0.991598613705861,1.48672284663297,8.51864564841246,0.00351526001289248,0.00488733940771953,"32414"
