"","logFC","logCPM","LR","PValue","FDR","ENSEMBL"
"839","-1.4365933"," 6.535661442"," 56.004074"," 7.232101e-14"," 6.302197e-13","ENSRNOG00000001235"
"840","-1.4717438"," 5.951073142"," 55.931569"," 7.503790e-14"," 6.525322e-13","ENSRNOG00000003881"
"841","-1.6493645"," 5.044941995"," 55.821158"," 7.937268e-14"," 6.880625e-13","ENSRNOG00000034013"
"842","-3.3440792"," 6.958305466"," 55.795877"," 8.039998e-14"," 6.960946e-13","ENSRNOG00000011573"
"843","-1.4547757"," 7.019883985"," 55.723874"," 8.339927e-14"," 7.211584e-13","ENSRNOG00000047023"
"844","-2.5340092"," 6.061060220"," 55.604214"," 8.863341e-14"," 7.649822e-13","ENSRNOG00000014532"
"845","-1.7245862"," 5.390845761"," 55.563952"," 9.046748e-14"," 7.803243e-13","ENSRNOG00000000902"
"846","-2.3680790"," 2.459910529"," 55.532633"," 9.192034e-14"," 7.923614e-13","ENSRNOG00000002202"
"847","-1.3608315"," 3.689636163"," 55.450921"," 9.582179e-14"," 8.254772e-13","ENSRNOG00000043069"
"848","-1.2121764"," 5.782162358"," 55.395411"," 9.856628e-14"," 8.475351e-13","ENSRNOG00000011887"
"849","-6.8300860"," 7.776916823"," 55.374980"," 9.959612e-14"," 8.558577e-13","ENSRNOG00000025648"
"850","-1.8180141"," 6.591915342"," 55.358128"," 1.004536e-13"," 8.626901e-13","ENSRNOG00000011706"
"851","-4.6806017"," 7.043685327"," 55.333437"," 1.017234e-13"," 8.730520e-13","ENSRNOG00000007886"
"852","-3.4443112"," 0.530728155"," 55.312238"," 1.028264e-13"," 8.814240e-13","ENSRNOG00000021334"
"853","-2.0873966"," 4.609097883"," 55.214608"," 1.080626e-13"," 9.257344e-13","ENSRNOG00000005669"
"854","-4.7397620"," 0.556445080"," 55.204039"," 1.086453e-13"," 9.301488e-13","ENSRNOG00000014018"
"855","-2.3902593"," 1.226574100"," 55.007658"," 1.200611e-13"," 1.025977e-12","ENSRNOG00000028025"
"856","-1.3578835"," 4.033395871"," 54.887438"," 1.276342e-13"," 1.089284e-12","ENSRNOG00000052979"
"857","-2.6569978"," 5.113091310"," 54.886334"," 1.277059e-13"," 1.089284e-12","ENSRNOG00000056135"
"858","-1.8560799"," 3.977929618"," 54.819173"," 1.321453e-13"," 1.126455e-12","ENSRNOG00000021712"
"859","-2.2178489"," 3.938404116"," 54.688901"," 1.412015e-13"," 1.202911e-12","ENSRNOG00000049385"
"860","-1.6397824"," 2.516639408"," 54.657705"," 1.434607e-13"," 1.220653e-12","ENSRNOG00000019519"
"861","-6.9933190","-1.343774439"," 54.593825"," 1.482006e-13"," 1.259431e-12","ENSRNOG00000058081"
"862","-2.0328525"," 7.324352244"," 54.495686"," 1.557894e-13"," 1.323109e-12","ENSRNOG00000052219"
"863","-2.0993610"," 7.945067047"," 54.389770"," 1.644166e-13"," 1.392101e-12","ENSRNOG00000007457"
"864","-1.5277911"," 5.481384395"," 54.341517"," 1.685039e-13"," 1.424090e-12","ENSRNOG00000047605"
"865","-7.0174838"," 4.718293041"," 54.199806"," 1.811047e-13"," 1.528714e-12","ENSRNOG00000049727"
"866","-1.7851081"," 4.726780265"," 54.131044"," 1.875546e-13"," 1.580262e-12","ENSRNOG00000024112"
"867","-1.2947991"," 4.565752157"," 54.028885"," 1.975638e-13"," 1.658528e-12","ENSRNOG00000039969"
"868","-2.5517781"," 2.065924559"," 53.954363"," 2.052009e-13"," 1.719506e-12","ENSRNOG00000060561"
"869","-1.1236185"," 5.201408151"," 53.780923"," 2.241386e-13"," 1.871388e-12","ENSRNOG00000018972"
"870","-1.8908288"," 6.680169925"," 53.775674"," 2.247381e-13"," 1.875261e-12","ENSRNOG00000013684"
"871","-3.4611394"," 2.607855807"," 53.762598"," 2.262388e-13"," 1.885506e-12","ENSRNOG00000005420"
"872","-1.9086214"," 1.991460792"," 53.720724"," 2.311125e-13"," 1.923803e-12","ENSRNOG00000014887"
"873","-1.4869451"," 3.666073576"," 53.429119"," 2.680934e-13"," 2.220932e-12","ENSRNOG00000002089"
"874","-1.1471146"," 5.276885729"," 53.344200"," 2.799365e-13"," 2.316265e-12","ENSRNOG00000015843"
"875","-1.2722742"," 6.496892245"," 53.328974"," 2.821147e-13"," 2.332891e-12","ENSRNOG00000009778"
"876","-1.8033374"," 4.886751991"," 53.304985"," 2.855810e-13"," 2.360142e-12","ENSRNOG00000006328"
"877","-1.5752178"," 6.236559517"," 53.294501"," 2.871091e-13"," 2.369936e-12","ENSRNOG00000001385"
"878","-2.1774581"," 1.552369362"," 53.250028"," 2.936833e-13"," 2.422756e-12","ENSRNOG00000026753"
"879","-3.7044323"," 1.844885315"," 53.247007"," 2.941352e-13"," 2.425036e-12","ENSRNOG00000024595"
"880","-2.8027645"," 4.994456255"," 53.143261"," 3.100874e-13"," 2.553509e-12","ENSRNOG00000018233"
"881","-1.5070471"," 3.728852569"," 53.110346"," 3.153273e-13"," 2.595112e-12","ENSRNOG00000057628"
"882","-1.2721602"," 5.720001464"," 53.104381"," 3.162862e-13"," 2.601454e-12","ENSRNOG00000010023"
"883","-2.1770405"," 1.706497782"," 53.084497"," 3.195042e-13"," 2.624797e-12","ENSRNOG00000004956"
"884","-4.4782191"," 5.303034454"," 53.053120"," 3.246488e-13"," 2.663894e-12","ENSRNOG00000056688"
"885","-1.3691965"," 5.114685799"," 53.021751"," 3.298752e-13"," 2.705172e-12","ENSRNOG00000033101"
"886","-1.6640265"," 4.693559229"," 52.932587"," 3.451947e-13"," 2.829122e-12","ENSRNOG00000008922"
"887","-4.0851960","-0.935823511"," 52.894985"," 3.518668e-13"," 2.880388e-12","ENSRNOG00000012747"
"888","-4.2531301"," 0.364374977"," 52.816609"," 3.661915e-13"," 2.992332e-12","ENSRNOG00000007455"
"889","-1.2466367"," 5.415559545"," 52.772445"," 3.745188e-13"," 3.056764e-12","ENSRNOG00000024022"
"890","-3.6928238"," 0.073991942"," 52.766265"," 3.756991e-13"," 3.064587e-12","ENSRNOG00000015581"
"891","-4.8382579"," 3.833380448"," 52.707454"," 3.871191e-13"," 3.154016e-12","ENSRNOG00000051912"
"892","-1.7643615"," 9.027762073"," 52.606119"," 4.076172e-13"," 3.309853e-12","ENSRNOG00000055579"
"893","-1.3589132"," 6.006609059"," 52.605800"," 4.076835e-13"," 3.309853e-12","ENSRNOG00000029028"
"894","-1.4024762"," 6.621116721"," 52.571042"," 4.149628e-13"," 3.364998e-12","ENSRNOG00000000068"
"895","-2.2114669"," 1.670428963"," 52.438742"," 4.438802e-13"," 3.593167e-12","ENSRNOG00000011284"
"896","-1.9663571"," 7.557025998"," 52.377093"," 4.580356e-13"," 3.703414e-12","ENSRNOG00000038258"
"897","-2.3850835"," 5.150815408"," 52.374830"," 4.585637e-13"," 3.705517e-12","ENSRNOG00000001242"
"898","-2.1786533"," 2.347026904"," 52.323398"," 4.707323e-13"," 3.797185e-12","ENSRNOG00000049994"
"899","-2.5450994"," 6.472060407"," 52.265337"," 4.848577e-13"," 3.904292e-12","ENSRNOG00000020989"
"900","-1.2827106"," 4.310822571"," 52.235237"," 4.923468e-13"," 3.962288e-12","ENSRNOG00000011162"
"901","-2.2937649"," 2.884258966"," 52.214267"," 4.976328e-13"," 4.002497e-12","ENSRNOG00000008051"
"902","-1.8312863"," 5.352772941"," 52.137281"," 5.175298e-13"," 4.160109e-12","ENSRNOG00000053814"
"903","-1.3140842"," 5.193187089"," 52.133714"," 5.184709e-13"," 4.165250e-12","ENSRNOG00000002749"
"904","-1.3979942"," 3.082368486"," 52.103933"," 5.263940e-13"," 4.226445e-12","ENSRNOG00000024207"
"905","-7.2343263"," 5.453898478"," 52.070341"," 5.354764e-13"," 4.291887e-12","ENSRNOG00000047520"
"906","-2.4876820"," 0.992908752"," 52.025074"," 5.479644e-13"," 4.389433e-12","ENSRNOG00000013867"
"907","-1.6417433"," 3.361022562"," 52.015631"," 5.506057e-13"," 4.408036e-12","ENSRNOG00000018648"
"908","-2.7312323"," 4.263918765"," 52.011465"," 5.517751e-13"," 4.414840e-12","ENSRNOG00000009170"
"909","-4.0577339","-0.698523260"," 51.932813"," 5.743259e-13"," 4.587303e-12","ENSRNOG00000014714"
"910","-1.4675837"," 5.576541581"," 51.919796"," 5.781460e-13"," 4.615148e-12","ENSRNOG00000049057"
"911","-1.7830477"," 6.808385998"," 51.911067"," 5.807217e-13"," 4.630359e-12","ENSRNOG00000046307"
"912","-2.4157843"," 2.799375946"," 51.898556"," 5.844338e-13"," 4.654585e-12","ENSRNOG00000059956"
"913","-1.3895069"," 3.848240855"," 51.889707"," 5.870737e-13"," 4.672917e-12","ENSRNOG00000001657"
"914","-1.4334438"," 4.299087681"," 51.886033"," 5.881731e-13"," 4.678973e-12","ENSRNOG00000017820"
"915","-1.8633167"," 2.502361460"," 51.864725"," 5.945908e-13"," 4.727304e-12","ENSRNOG00000019168"
"916","-2.4458001"," 1.034982925"," 51.838629"," 6.025463e-13"," 4.787800e-12","ENSRNOG00000001976"
"917","-1.8219891"," 6.521513774"," 51.796085"," 6.157446e-13"," 4.887053e-12","ENSRNOG00000025406"
"918","-2.2475648"," 9.615436132"," 51.766082"," 6.252260e-13"," 4.957494e-12","ENSRNOG00000010633"
"919","-1.4316944"," 5.893475862"," 51.759975"," 6.271738e-13"," 4.969202e-12","ENSRNOG00000003144"
"920","-1.4246756"," 3.515491348"," 51.741057"," 6.332462e-13"," 5.011567e-12","ENSRNOG00000019027"
"921","-2.6135636"," 1.212625007"," 51.709869"," 6.433855e-13"," 5.088896e-12","ENSRNOG00000007271"
"922","-1.4065152"," 4.386339795"," 51.646281"," 6.645640e-13"," 5.247397e-12","ENSRNOG00000017093"
"923","-1.1702607"," 4.944713675"," 51.636205"," 6.679836e-13"," 5.271386e-12","ENSRNOG00000016955"
"924","-2.4739409","11.169281295"," 51.462989"," 7.295966e-13"," 5.731419e-12","ENSRNOG00000018257"
"925","-1.6473660"," 2.772829438"," 51.444673"," 7.364353e-13"," 5.781854e-12","ENSRNOG00000022698"
"926","-1.4563522"," 4.746845528"," 51.394455"," 7.555162e-13"," 5.928292e-12","ENSRNOG00000016372"
"927","-1.3275757"," 4.415971509"," 51.310843"," 7.883897e-13"," 6.175719e-12","ENSRNOG00000060821"
"928","-2.0710026"," 6.570760392"," 51.213615"," 8.284206e-13"," 6.470953e-12","ENSRNOG00000014948"
"929","-1.3209722"," 6.193173082"," 51.165915"," 8.487973e-13"," 6.622632e-12","ENSRNOG00000004820"
"930","-1.5080413"," 6.522407966"," 51.093948"," 8.804934e-13"," 6.862187e-12","ENSRNOG00000005388"
"931","-1.4993319"," 6.762157435"," 51.007951"," 9.199257e-13"," 7.165464e-12","ENSRNOG00000004284"
"932","-4.9409526","-0.505115229"," 50.989699"," 9.285195e-13"," 7.228328e-12","ENSRNOG00000051933"
"933","-2.1821702"," 6.994386123"," 50.987916"," 9.293633e-13"," 7.230823e-12","ENSRNOG00000029528"
"934","-3.0621429"," 3.295923635"," 50.925174"," 9.595501e-13"," 7.461488e-12","ENSRNOG00000011820"
"935","-1.6122943"," 3.505745497"," 50.859761"," 9.920671e-13"," 7.710002e-12","ENSRNOG00000015986"
"936","-4.6575025"," 2.992216989"," 50.695727"," 1.078541e-12"," 8.353859e-12","ENSRNOG00000018282"
"937","-1.4654030"," 4.183742767"," 50.563176"," 1.153899e-12"," 8.922537e-12","ENSRNOG00000028090"
"938","-1.1887272"," 5.902383377"," 50.551673"," 1.160682e-12"," 8.969969e-12","ENSRNOG00000000524"
"939","-2.6581370"," 4.198454964"," 50.548568"," 1.162520e-12"," 8.979148e-12","ENSRNOG00000018735"
"940","-2.1474405"," 2.627601354"," 50.525477"," 1.176278e-12"," 9.080343e-12","ENSRNOG00000002983"
"941","-1.1794968"," 5.439867638"," 50.474417"," 1.207284e-12"," 9.304097e-12","ENSRNOG00000016833"
"942","-1.2232454"," 5.435426987"," 50.466037"," 1.212450e-12"," 9.338702e-12","ENSRNOG00000019490"
"943","-1.4409230"," 5.341763553"," 50.428183"," 1.236063e-12"," 9.509978e-12","ENSRNOG00000009373"
"944","-6.7458786"," 2.174679521"," 50.269845"," 1.339928e-12"," 1.029762e-11","ENSRNOG00000048576"
"945","-1.4337216"," 4.336313845"," 50.214351"," 1.378361e-12"," 1.058710e-11","ENSRNOG00000003239"
"946","-3.0795823","-0.192176669"," 50.191327"," 1.394629e-12"," 1.070610e-11","ENSRNOG00000023122"
"947","-2.1313499"," 1.822702467"," 50.186143"," 1.398318e-12"," 1.072846e-11","ENSRNOG00000029449"
"948","-1.3884264"," 5.110374159"," 50.143162"," 1.429283e-12"," 1.095388e-11","ENSRNOG00000007419"
"949","-1.6352496"," 3.218618476"," 50.119522"," 1.446606e-12"," 1.105598e-11","ENSRNOG00000018517"
"950","-1.6566626"," 7.777256389"," 50.106486"," 1.456248e-12"," 1.111737e-11","ENSRNOG00000001980"
"951","-2.0047590"," 3.067865151"," 49.973799"," 1.558127e-12"," 1.187546e-11","ENSRNOG00000021231"
"952","-1.2389004"," 4.603637968"," 49.966020"," 1.564316e-12"," 1.190949e-11","ENSRNOG00000019012"
"953","-2.7902132"," 1.061037873"," 49.771344"," 1.727487e-12"," 1.314450e-11","ENSRNOG00000000547"
"954","-2.2206183"," 3.950945821"," 49.713378"," 1.779285e-12"," 1.352374e-11","ENSRNOG00000031138"
"955","-2.9844528","-0.506861167"," 49.670187"," 1.818890e-12"," 1.380957e-11","ENSRNOG00000038184"
"956","-2.8309811"," 0.721638216"," 49.642116"," 1.845101e-12"," 1.400088e-11","ENSRNOG00000019931"
"957","-3.8250585"," 2.064944997"," 49.543204"," 1.940509e-12"," 1.470870e-11","ENSRNOG00000033609"
"958","-4.5254440","-1.055362919"," 49.526588"," 1.957014e-12"," 1.482567e-11","ENSRNOG00000008966"
"959","-2.0872033"," 1.986395195"," 49.517738"," 1.965862e-12"," 1.488454e-11","ENSRNOG00000018785"
"960","-4.2501484"," 0.735764241"," 49.499534"," 1.984188e-12"," 1.501507e-11","ENSRNOG00000016112"
"961","-2.2797688"," 1.908916847"," 49.488339"," 1.995543e-12"," 1.509273e-11","ENSRNOG00000010859"
"962","-1.4703826"," 5.501745960"," 49.441621"," 2.043635e-12"," 1.544800e-11","ENSRNOG00000004726"
"963","-3.4959836"," 2.481643975"," 49.166148"," 2.351744e-12"," 1.772853e-11","ENSRNOG00000001369"
"964","-1.6590258"," 3.927665657"," 49.145367"," 2.376791e-12"," 1.790758e-11","ENSRNOG00000029784"
"965","-1.9894005"," 5.200406290"," 49.136234"," 2.387883e-12"," 1.797155e-11","ENSRNOG00000002215"
"966","-1.9503482"," 3.838236468"," 49.122533"," 2.404620e-12"," 1.808767e-11","ENSRNOG00000008372"
"967","-2.3884815"," 6.904112118"," 49.062903"," 2.478842e-12"," 1.863582e-11","ENSRNOG00000006623"
"968","-1.4859062"," 5.732567037"," 49.026560"," 2.525199e-12"," 1.896370e-11","ENSRNOG00000016587"
"969","-1.9959919"," 2.072571657"," 49.019515"," 2.534286e-12"," 1.902160e-11","ENSRNOG00000025115"
"970","-2.3756344"," 0.973905832"," 48.922887"," 2.662261e-12"," 1.992802e-11","ENSRNOG00000016085"
"971","-1.7291638"," 2.117682304"," 48.900272"," 2.693134e-12"," 2.014820e-11","ENSRNOG00000013877"
"972","-1.9557158"," 1.720092163"," 48.891810"," 2.704779e-12"," 2.020250e-11","ENSRNOG00000008177"
"973","-1.2548766"," 4.009019367"," 48.877370"," 2.724764e-12"," 2.034078e-11","ENSRNOG00000060972"
"974","-3.0719925"," 1.021287794"," 48.842788"," 2.773233e-12"," 2.066911e-11","ENSRNOG00000007433"
"975","-1.1397584"," 5.063688305"," 48.795934"," 2.840281e-12"," 2.114601e-11","ENSRNOG00000013507"
"976","-1.4893240"," 6.609651546"," 48.714925"," 2.960053e-12"," 2.200215e-11","ENSRNOG00000027797"
"977","-1.8050925"," 6.273333325"," 48.708631"," 2.969567e-12"," 2.206101e-11","ENSRNOG00000016437"
"978","-1.9266095"," 2.054124632"," 48.550924"," 3.218227e-12"," 2.388263e-11","ENSRNOG00000022921"
"979","-1.7568195"," 8.033575666"," 48.508940"," 3.287867e-12"," 2.437325e-11","ENSRNOG00000016924"
"980","-1.9060589"," 3.309547880"," 48.480353"," 3.336146e-12"," 2.471789e-11","ENSRNOG00000007591"
"981","-1.1882252"," 4.133643729"," 48.474799"," 3.345606e-12"," 2.477470e-11","ENSRNOG00000012153"
"982","-1.3938309"," 4.871161029"," 48.418504"," 3.443040e-12"," 2.544167e-11","ENSRNOG00000015021"
"983","-2.3569953"," 1.175347149"," 48.386210"," 3.500209e-12"," 2.582269e-11","ENSRNOG00000047799"
"984","-2.9986320"," 2.129521191"," 48.274432"," 3.705523e-12"," 2.731933e-11","ENSRNOG00000019616"
"985","-1.4131178"," 6.588813200"," 48.273012"," 3.708209e-12"," 2.731933e-11","ENSRNOG00000012415"
"986","-3.4731807"," 5.745396631"," 48.272589"," 3.709008e-12"," 2.731933e-11","ENSRNOG00000061237"
"987","-3.1643248","-0.401601379"," 48.240355"," 3.770482e-12"," 2.774255e-11","ENSRNOG00000042062"
"988","-1.7932503"," 7.178451412"," 48.212648"," 3.824138e-12"," 2.812237e-11","ENSRNOG00000001189"
"989","-1.6975629"," 2.565284560"," 48.201319"," 3.846296e-12"," 2.827028e-11","ENSRNOG00000023129"
"990","-1.1868355"," 4.466299776"," 48.039778"," 4.176594e-12"," 3.064906e-11","ENSRNOG00000002121"
"991","-1.4653403"," 2.958573805"," 47.996742"," 4.269280e-12"," 3.127938e-11","ENSRNOG00000008898"
"992","-1.2550130"," 6.409301450"," 47.978607"," 4.308950e-12"," 3.151989e-11","ENSRNOG00000019649"
"993","-1.6824636"," 3.043320425"," 47.780257"," 4.767691e-12"," 3.480188e-11","ENSRNOG00000034026"
"994","-2.1139401"," 8.863873315"," 47.762624"," 4.810766e-12"," 3.507924e-11","ENSRNOG00000058186"
"995","-1.2400862"," 5.123518309"," 47.740529"," 4.865290e-12"," 3.543942e-11","ENSRNOG00000017165"
"996","-1.5169789"," 6.182692072"," 47.716402"," 4.925534e-12"," 3.584046e-11","ENSRNOG00000005849"
"997","-1.3183736"," 7.282255503"," 47.713798"," 4.932081e-12"," 3.586921e-11","ENSRNOG00000013961"
"998","-1.3723423"," 5.886257804"," 47.689495"," 4.993602e-12"," 3.627844e-11","ENSRNOG00000029360"
"999","-1.8586122"," 7.715521358"," 47.572057"," 5.301886e-12"," 3.843728e-11","ENSRNOG00000043404"
"1000","-2.4047702"," 1.189239568"," 47.544699"," 5.376394e-12"," 3.895700e-11","ENSRNOG00000005984"
"1001","-1.1460220"," 4.491192378"," 47.527941"," 5.422552e-12"," 3.922975e-11","ENSRNOG00000015749"
"1002","-4.5530022"," 7.771915053"," 47.483807"," 5.546018e-12"," 4.010198e-11","ENSRNOG00000017601"
"1003","-1.1612055"," 5.394890490"," 47.434773"," 5.686494e-12"," 4.107474e-11","ENSRNOG00000033593"
"1004","-1.3760766"," 4.798819464"," 47.405940"," 5.770757e-12"," 4.161812e-11","ENSRNOG00000052424"
"1005","-3.0394226"," 2.708771901"," 47.274962"," 6.169527e-12"," 4.444762e-11","ENSRNOG00000033215"
"1006","-7.0881135"," 6.334882715"," 47.139101"," 6.612333e-12"," 4.756336e-11","ENSRNOG00000050117"
"1007","-1.1415550"," 5.582391320"," 47.108285"," 6.717113e-12"," 4.826681e-11","ENSRNOG00000015573"
"1008","-1.5760465"," 3.762938134"," 47.089928"," 6.780324e-12"," 4.869569e-11","ENSRNOG00000026497"
"1009","-4.1828179","-0.021911675"," 47.044797"," 6.938260e-12"," 4.975240e-11","ENSRNOG00000016291"
"1010","-1.1341382"," 5.442974417"," 47.005750"," 7.077876e-12"," 5.061691e-11","ENSRNOG00000008271"
"1011","-4.0865424","-0.202943083"," 47.004940"," 7.080800e-12"," 5.061691e-11","ENSRNOG00000029001"
"1012","-6.4352096"," 4.377368667"," 46.996031"," 7.113059e-12"," 5.082122e-11","ENSRNOG00000047745"
"1013","-3.3349428"," 6.194512466"," 46.981190"," 7.167127e-12"," 5.118106e-11","ENSRNOG00000004502"
"1014","-1.5336007"," 3.256737742"," 46.906016"," 7.447374e-12"," 5.312742e-11","ENSRNOG00000006699"
"1015","-5.0213119","-0.660103709"," 46.871570"," 7.579429e-12"," 5.401369e-11","ENSRNOG00000057843"
"1016","-1.8821691"," 6.034250709"," 46.721477"," 8.182731e-12"," 5.816305e-11","ENSRNOG00000032374"
"1017","-1.6584851"," 2.885821028"," 46.660216"," 8.442572e-12"," 5.991754e-11","ENSRNOG00000008196"
"1018","-3.0594830"," 0.241956938"," 46.640562"," 8.527669e-12"," 6.049042e-11","ENSRNOG00000038955"
"1019","-1.3042987"," 6.382698758"," 46.515481"," 9.089747e-12"," 6.424661e-11","ENSRNOG00000021232"
"1020","-2.3672601"," 6.686335642"," 46.487522"," 9.220374e-12"," 6.510329e-11","ENSRNOG00000011474"
"1021","-1.5094238"," 3.974629866"," 46.461051"," 9.345780e-12"," 6.595505e-11","ENSRNOG00000018123"
"1022","-3.5617822","-0.806767332"," 46.440395"," 9.444819e-12"," 6.658597e-11","ENSRNOG00000045560"
"1023","-1.4755804"," 7.597445452"," 46.425996"," 9.514480e-12"," 6.704288e-11","ENSRNOG00000019629"
"1024","-1.1687687"," 5.701402773"," 46.342602"," 9.928164e-12"," 6.985100e-11","ENSRNOG00000059202"
"1025","-1.9109335"," 5.016481597"," 46.332279"," 9.980612e-12"," 7.018427e-11","ENSRNOG00000018346"
"1026","-1.8185941"," 6.208510134"," 46.284389"," 1.022756e-11"," 7.181118e-11","ENSRNOG00000013172"
"1027","-1.3393537"," 5.205922581"," 46.236762"," 1.047922e-11"," 7.339173e-11","ENSRNOG00000008064"
"1028","-2.5515622"," 3.268816735"," 46.212201"," 1.061141e-11"," 7.427988e-11","ENSRNOG00000018461"
"1029","-1.4803496"," 6.610466612"," 46.206270"," 1.064358e-11"," 7.446735e-11","ENSRNOG00000003291"
"1030","-3.4512585","-0.417917111"," 46.132060"," 1.105446e-11"," 7.723011e-11","ENSRNOG00000006735"
"1031","-1.3391149"," 6.058801828"," 46.107612"," 1.119327e-11"," 7.811546e-11","ENSRNOG00000017941"
"1032","-7.2510500"," 4.974115233"," 46.075461"," 1.137847e-11"," 7.924786e-11","ENSRNOG00000033415"
"1033","-5.0491989","-1.090319100"," 45.967451"," 1.202341e-11"," 8.352917e-11","ENSRNOG00000037076"
"1034","-3.2081633"," 3.040619489"," 45.843387"," 1.280948e-11"," 8.863365e-11","ENSRNOG00000001052"
"1035","-3.0205105"," 1.282310510"," 45.768847"," 1.330629e-11"," 9.197917e-11","ENSRNOG00000037371"
"1036","-4.1030365"," 1.308488918"," 45.750432"," 1.343197e-11"," 9.275659e-11","ENSRNOG00000004171"
"1037","-1.2589025"," 3.689547802"," 45.722702"," 1.362347e-11"," 9.403052e-11","ENSRNOG00000000955"
"1038","-1.4055887"," 5.841732772"," 45.634383"," 1.425178e-11"," 9.821999e-11","ENSRNOG00000045775"
"1039","-1.6028349"," 3.815285740"," 45.578229"," 1.466627e-11"," 1.009255e-10","ENSRNOG00000027552"
"1040","-3.2363734"," 3.710243523"," 45.529376"," 1.503666e-11"," 1.033714e-10","ENSRNOG00000005930"
"1041","-2.4428749"," 1.541958598"," 45.456588"," 1.560598e-11"," 1.071786e-10","ENSRNOG00000023657"
"1042","-1.8963247"," 4.987939199"," 45.440220"," 1.573694e-11"," 1.080243e-10","ENSRNOG00000013265"
"1043","-1.2941340"," 3.866688857"," 45.428853"," 1.582854e-11"," 1.085453e-10","ENSRNOG00000007551"
"1044","-1.2074782"," 5.092047593"," 45.395593"," 1.609962e-11"," 1.101310e-10","ENSRNOG00000036678"
"1045","-2.7275256"," 0.467583326"," 45.311166"," 1.680880e-11"," 1.147550e-10","ENSRNOG00000010938"
"1046","-1.5694986"," 7.924587293"," 45.274554"," 1.712598e-11"," 1.166898e-10","ENSRNOG00000030019"
"1047","-4.9757235"," 1.033827922"," 45.262488"," 1.723182e-11"," 1.173530e-10","ENSRNOG00000016353"
"1048","-1.5713351"," 2.561813838"," 45.144022"," 1.830636e-11"," 1.244869e-10","ENSRNOG00000050624"
"1049","-2.1431103"," 3.805422045"," 45.128761"," 1.844958e-11"," 1.253991e-10","ENSRNOG00000053850"
"1050","-1.6681920"," 6.453833104"," 45.115217"," 1.857763e-11"," 1.262073e-10","ENSRNOG00000042369"
"1051","-2.6685389","-0.197615790"," 45.105807"," 1.866710e-11"," 1.267528e-10","ENSRNOG00000055598"
"1052","-1.0716042"," 5.163988313"," 45.060353"," 1.910545e-11"," 1.295383e-10","ENSRNOG00000006143"
"1053","-1.2932552"," 7.104731720"," 44.981645"," 1.988900e-11"," 1.347187e-10","ENSRNOG00000003307"
"1054","-1.5099401"," 7.578156056"," 44.957238"," 2.013845e-11"," 1.362748e-10","ENSRNOG00000024577"
"1055","-1.3139545"," 5.695723658"," 44.940111"," 2.031536e-11"," 1.374046e-10","ENSRNOG00000013659"
"1056","-1.5899990"," 8.604776880"," 44.916144"," 2.056553e-11"," 1.390286e-10","ENSRNOG00000002115"
"1057","-2.1471422"," 3.252129642"," 44.891199"," 2.082920e-11"," 1.406734e-10","ENSRNOG00000010799"
"1058","-1.0689336"," 5.115415632"," 44.859559"," 2.116850e-11"," 1.428253e-10","ENSRNOG00000016937"
"1059","-1.2936924"," 3.687562991"," 44.857789"," 2.118764e-11"," 1.428847e-10","ENSRNOG00000001317"
"1060","-1.5615009"," 8.129996773"," 44.855677"," 2.121050e-11"," 1.429691e-10","ENSRNOG00000003463"
"1061","-1.4734123"," 7.239902177"," 44.739689"," 2.250490e-11"," 1.513986e-10","ENSRNOG00000009982"
"1062","-1.7940019"," 3.342911294"," 44.733353"," 2.257783e-11"," 1.517415e-10","ENSRNOG00000022943"
"1063","-2.0477339"," 1.866079385"," 44.706076"," 2.289458e-11"," 1.537207e-10","ENSRNOG00000046468"
"1064","-2.3508399"," 0.526716345"," 44.685540"," 2.313597e-11"," 1.551711e-10","ENSRNOG00000021046"
"1065","-7.0994659"," 7.267088164"," 44.683391"," 2.316138e-11"," 1.552104e-10","ENSRNOG00000047613"
"1066","-1.4564930"," 4.095895101"," 44.661104"," 2.342652e-11"," 1.568351e-10","ENSRNOG00000015597"
"1067","-2.1056162"," 5.670206550"," 44.543402"," 2.487805e-11"," 1.661503e-10","ENSRNOG00000043233"
"1068","-1.4517124"," 6.829853609"," 44.524693"," 2.511693e-11"," 1.675836e-10","ENSRNOG00000009946"
"1069","-3.3135864"," 1.747292386"," 44.505430"," 2.536527e-11"," 1.689144e-10","ENSRNOG00000007575"
"1070","-2.6937079"," 0.950928197"," 44.472784"," 2.579179e-11"," 1.715067e-10","ENSRNOG00000028765"
"1071","-4.2473225","-0.409682079"," 44.434010"," 2.630769e-11"," 1.746012e-10","ENSRNOG00000006410"
"1072","-2.1485960"," 2.472837447"," 44.432178"," 2.633233e-11"," 1.746808e-10","ENSRNOG00000043416"
"1073","-1.6375950"," 3.806481368"," 44.424427"," 2.643678e-11"," 1.752896e-10","ENSRNOG00000004186"
"1074","-1.1584833"," 4.609999448"," 44.416126"," 2.654911e-11"," 1.759499e-10","ENSRNOG00000019667"
"1075","-2.5192586"," 3.174834495"," 44.329486"," 2.775048e-11"," 1.835596e-10","ENSRNOG00000032844"
"1076","-2.3653769"," 0.564815777"," 44.231536"," 2.917433e-11"," 1.924633e-10","ENSRNOG00000046482"
"1077","-1.5820786"," 6.472580910"," 44.218484"," 2.936950e-11"," 1.935278e-10","ENSRNOG00000003228"
